name = zilien_data_COstrip_11-11-21.csv AND 2021-11-11 08_56_25 CO-strip_01_01_CVA_DUSB0_C01.mpt
technique = EC-MS
tstamp = 1636617385.0
backend_name = memory
id = 7
timecol 'time/s' for: 'raw potential / [V]' and 'raw current / [mA]' and 'selector' and '$U_{RHE}$ / [V]' and 'J / [mA cm$^{-2}$]'
timecol 'M28-x' for: 'M28'
timecol 'M18-x' for: 'M18'
timecol 'M40-x' for: 'M40'
timecol 'M32-x' for: 'M32'
timecol 'M4-x' for: 'M4'
timecol 'M44-x' for: 'M44'
timecol 'M2-x' for: 'M2'
N_header_lines = 16

time/s,	raw potential / [V],	raw current / [mA],	selector,	$U_{RHE}$ / [V],	J / [mA cm$^{-2}$],	M28-x,	M28,	M18-x,	M18,	M40-x,	M40,	M32-x,	M32,	M4-x,	M4,	M44-x,	M44,	M2-x,	M2
13612.514396905899,	0.051088251,	-0.0001407515924642213,	17,	0.051088251,	-0.0007181203697154148,	13881.72000002861,	1.143411e-10,	13881.650000095367,	1.326594e-09,	13881.869999885559,	1.965809e-12,	13881.799999952316,	2.284429e-10,	13881.569999933243,	1.841272e-08,	13881.94000005722,	1.021063e-11,	13882.05999994278,	2.533493e-10,	
13613.514396905899,	0.051157046,	-0.0001405006659668288,	17,	0.051157046,	-0.0007168401324838204,	13882.27999997139,	1.149812e-10,	13882.210000038147,	1.32112e-09,	13882.430000066757,	2.13779e-12,	13882.359999895096,	2.285864e-10,	13882.130000114441,	1.840232e-08,	13882.509999990463,	1.035082e-11,	13882.619999885559,	2.533352e-10,	
13614.514396905899,	0.051134139,	-0.0001401605713646859,	17,	0.051134139,	-0.000715104955942275,	13882.849999904633,	1.165487e-10,	13882.769999980927,	1.330223e-09,	13882.990000009537,	2.195106e-12,	13882.920000076294,	2.301499e-10,	13882.700000047684,	1.850206e-08,	13883.069999933243,	1.047151e-11,	13883.19000005722,	2.551892e-10,	
13615.514396905899,	0.051153243,	-0.0001399504164321117,	17,	0.051153243,	-0.0007140327368985291,	13883.41000008583,	1.146931e-10,	13883.329999923706,	1.325378e-09,	13883.55999994278,	2.069199e-12,	13883.480000019073,	2.282678e-10,	13883.259999990463,	1.849046e-08,	13883.630000114441,	1.042059e-11,	13883.75,	2.526351e-10,	
13616.514396905899,	0.051118843,	-0.0001398489078099376,	17,	0.051118843,	-0.0007135148357649878,	13883.97000002861,	1.149411e-10,	13883.900000095367,	1.326432e-09,	13884.119999885559,	2.125299e-12,	13884.049999952316,	2.293082e-10,	13883.819999933243,	1.847593e-08,	13884.200000047684,	1.046387e-11,	13884.30999994278,	2.529267e-10,	
13617.514396905899,	0.051176075,	-0.0001395738179635377,	17,	0.051176075,	-0.0007121113161404985,	13884.52999997139,	1.147428e-10,	13884.460000038147,	1.324438e-09,	13884.680000066757,	2.1684e-12,	13884.609999895096,	2.299186e-10,	13884.390000104904,	1.844367e-08,	13884.759999990463,	1.035972e-11,	13884.869999885559,	2.539106e-10,	
13618.514396905899,	0.051084448,	-0.0001394554834740123,	17,	0.051084448,	-0.0007115075687449606,	13885.099999904633,	1.152177e-10,	13885.019999980927,	1.332683e-09,	13885.25,	2.23128e-12,	13885.170000076294,	2.297245e-10,	13884.950000047684,	1.847877e-08,	13885.319999933243,	1.035916e-11,	13885.44000005722,	2.544202e-10,	
13619.514396905899,	0.051118843,	-0.0001392514515580843,	17,	0.051118843,	-0.0007104665895820628,	13885.66000008583,	1.143038e-10,	13885.579999923706,	1.332049e-09,	13885.80999994278,	2.213355e-12,	13885.730000019073,	2.276131e-10,	13885.509999990463,	1.84871e-08,	13885.880000114441,	1.042953e-11,	13886.0,	2.541695e-10,	
13620.51439666748,	0.051153243,	-0.0001391287218080834,	17,	0.051153243,	-0.0007098404173881807,	13886.22000002861,	1.151884e-10,	13886.150000095367,	1.328234e-09,	13886.369999885559,	2.132341e-12,	13886.299999952316,	2.30083e-10,	13886.069999933243,	1.84426e-08,	13886.450000047684,	1.062394e-11,	13886.55999994278,	2.531367e-10,	
13621.51439666748,	0.051160853,	-0.0001388898513439927,	17,	0.051160853,	-0.000708621690530575,	13886.789999961853,	1.146938e-10,	13886.710000038147,	1.322446e-09,	13886.930000066757,	2.217008e-12,	13886.859999895096,	2.285783e-10,	13886.640000104904,	1.839793e-08,	13887.009999990463,	1.046563e-11,	13887.119999885559,	2.537149e-10,	
13622.51439666748,	0.051157046,	-0.000138682048044575,	17,	0.051157046,	-0.0007075614696151784,	13887.349999904633,	1.159242e-10,	13887.269999980927,	1.329828e-09,	13887.5,	2.071104e-12,	13887.420000076294,	2.292318e-10,	13887.200000047684,	1.848573e-08,	13887.569999933243,	1.050309e-11,	13887.69000005722,	2.537536e-10,	
13623.51439666748,	0.051134065,	-0.0001385654939134839,	17,	0.051134065,	-0.0007069668056810403,	13887.91000008583,	1.151887e-10,	13887.83999991417,	1.326386e-09,	13888.05999994278,	2.264068e-12,	13887.990000009537,	2.293862e-10,	13887.759999990463,	1.844091e-08,	13888.130000114441,	1.047523e-11,	13888.25,	2.545367e-10,	
13624.51439666748,	0.051107429,	-0.0001384136207430858,	17,	0.051107429,	-0.0007061919425667642,	13888.47000002861,	1.146478e-10,	13888.400000095367,	1.331951e-09,	13888.619999885559,	2.277891e-12,	13888.549999952316,	2.291573e-10,	13888.329999923706,	1.850708e-08,	13888.700000047684,	1.043175e-11,	13888.80999994278,	2.516831e-10,	
13625.51439666748,	0.051118843,	-0.0001382642371492693,	17,	0.051118843,	-0.0007054297813738229,	13889.039999961853,	1.145241e-10,	13888.960000038147,	1.328404e-09,	13889.19000005722,	2.185718e-12,	13889.109999895096,	2.27442e-10,	13888.890000104904,	1.846459e-08,	13889.259999990463,	1.029405e-11,	13889.369999885559,	2.519289e-10,	
13626.51439666748,	0.051118769,	-0.0001383274783584058,	17,	0.051118769,	-0.0007057524406041112,	13889.599999904633,	1.15315e-10,	13889.519999980927,	1.325894e-09,	13889.75,	2.249147e-12,	13889.670000076294,	2.288128e-10,	13889.450000047684,	1.83817e-08,	13889.819999933243,	1.015097e-11,	13889.94000005722,	2.536922e-10,	
13627.51439666748,	0.05111504,	-0.0001382867981679736,	17,	0.05111504,	-0.0007055448886121102,	13890.16000008583,	1.149806e-10,	13890.08999991417,	1.321078e-09,	13890.30999994278,	2.208728e-12,	13890.240000009537,	2.281536e-10,	13890.009999990463,	1.843698e-08,	13890.390000104904,	1.029315e-11,	13890.5,	2.534828e-10,	
13628.51439666748,	0.051157046,	-0.0001382247228801136,	17,	0.051157046,	-0.0007052281779597632,	13890.72000002861,	1.150178e-10,	13890.650000095367,	1.326508e-09,	13890.869999885559,	2.119895e-12,	13890.799999952316,	2.284767e-10,	13890.579999923706,	1.840297e-08,	13890.950000047684,	1.048989e-11,	13891.05999994278,	2.524229e-10,	
13629.51439666748,	0.051111232,	-0.0001381219288421566,	17,	0.051111232,	-0.0007047037185824316,	13891.289999961853,	1.155552e-10,	13891.210000038147,	1.323012e-09,	13891.44000005722,	2.204302e-12,	13891.359999895096,	2.29022e-10,	13891.140000104904,	1.845724e-08,	13891.509999990463,	1.039791e-11,	13891.630000114441,	2.523628e-10,	
13630.51439666748,	0.05111504,	-0.0001381446550250986,	17,	0.05111504,	-0.0007048196684954009,	13891.849999904633,	1.144704e-10,	13891.77999997139,	1.327194e-09,	13892.0,	2.054766e-12,	13891.920000076294,	2.290462e-10,	13891.700000047684,	1.84527e-08,	13892.069999933243,	1.025105e-11,	13892.19000005722,	2.545739e-10,	
13631.51439666748,	0.051153168,	-0.000137913148511143,	17,	0.051153168,	-0.0007036385128119541,	13892.41000008583,	1.135869e-10,	13892.33999991417,	1.330313e-09,	13892.55999994278,	2.161514e-12,	13892.490000009537,	2.29505e-10,	13892.259999990463,	1.843878e-08,	13892.640000104904,	1.040638e-11,	13892.75,	2.534572e-10,	
13632.51439666748,	0.051107354,	-0.0001377734933397734,	17,	0.051107354,	-0.0007029259864274153,	13892.97000002861,	1.137956e-10,	13892.900000095367,	1.3221e-09,	13893.119999885559,	2.219147e-12,	13893.049999952316,	2.277714e-10,	13892.829999923706,	1.841387e-08,	13893.200000047684,	1.035977e-11,	13893.319999933243,	2.541547e-10,	
13633.51439666748,	0.051111232,	-0.0001376722374247038,	17,	0.051111232,	-0.0007024093746158356,	13893.539999961853,	1.149714e-10,	13893.460000038147,	1.32603e-09,	13893.69000005722,	2.308735e-12,	13893.609999895096,	2.288826e-10,	13893.390000104904,	1.843779e-08,	13893.759999990463,	1.036459e-11,	13893.880000114441,	2.543844e-10,	
13634.51439666748,	0.05108064,	-0.0001373477115135758,	17,	0.05108064,	-0.000700753630171305,	13894.099999904633,	1.150117e-10,	13894.02999997139,	1.32697e-09,	13894.25,	2.160777e-12,	13894.180000066757,	2.291119e-10,	13893.950000047684,	1.846464e-08,	13894.329999923706,	1.02746e-11,	13894.44000005722,	2.527366e-10,	
13635.51439666748,	0.051126454,	-0.0001371822335306206,	17,	0.051126454,	-0.0006999093547480643,	13894.66000008583,	1.145713e-10,	13894.58999991417,	1.323887e-09,	13894.80999994278,	2.067776e-12,	13894.740000009537,	2.305624e-10,	13894.509999990463,	1.846499e-08,	13894.890000104904,	1.039976e-11,	13895.0,	2.530378e-10,	
13636.51439666748,	0.051134139,	-0.0001370141398074338,	17,	0.051134139,	-0.0006990517337113969,	13895.230000019073,	1.141363e-10,	13895.150000095367,	1.327244e-09,	13895.380000114441,	2.288276e-12,	13895.299999952316,	2.288299e-10,	13895.079999923706,	1.841172e-08,	13895.450000047684,	1.040794e-11,	13895.569999933243,	2.535735e-10,	
13637.51439666748,	0.051153243,	-0.0001368412765245013,	17,	0.051153243,	-0.0006981697781862312,	13895.789999961853,	1.154454e-10,	13895.710000038147,	1.329475e-09,	13895.94000005722,	2.142243e-12,	13895.859999895096,	2.291834e-10,	13895.640000104904,	1.852725e-08,	13896.009999990463,	1.051973e-11,	13896.130000114441,	2.543601e-10,	
13638.51439666748,	0.051145632,	-0.0001367414748150628,	17,	0.051145632,	-0.0006976605857911366,	13896.349999904633,	1.159468e-10,	13896.27999997139,	1.328227e-09,	13896.5,	2.086132e-12,	13896.430000066757,	2.299579e-10,	13896.200000047684,	1.855025e-08,	13896.569999933243,	1.038852e-11,	13896.69000005722,	2.541951e-10,	
13639.51439666748,	0.051099665,	-0.0001366099806931744,	17,	0.051099665,	-0.000696989697414155,	13896.91000008583,	1.147762e-10,	13896.83999991417,	1.328007e-09,	13897.05999994278,	2.011182e-12,	13896.990000009537,	2.288901e-10,	13896.769999980927,	1.848933e-08,	13897.140000104904,	1.025079e-11,	13897.25,	2.534859e-10,	
13640.514396429062,	0.051111158,	-0.0001364019837667002,	17,	0.051111158,	-0.0006959284886056133,	13897.480000019073,	1.148657e-10,	13897.400000095367,	1.323574e-09,	13897.630000114441,	2.091965e-12,	13897.549999952316,	2.288922e-10,	13897.329999923706,	1.845683e-08,	13897.700000047684,	1.02786e-11,	13897.819999933243,	2.525017e-10,	
13641.514396429062,	0.051084444,	-0.0001362405108302485,	17,	0.051084444,	-0.0006951046470931046,	13898.039999961853,	1.135699e-10,	13897.97000002861,	1.323314e-09,	13898.19000005722,	2.151342e-12,	13898.109999895096,	2.289164e-10,	13897.890000104904,	1.841481e-08,	13898.259999990463,	1.03713e-11,	13898.380000114441,	2.536166e-10,	
13642.514396429062,	0.051137872,	-0.0001359765462839277,	17,	0.051137872,	-0.0006937578892037128,	13898.599999904633,	1.145736e-10,	13898.52999997139,	1.322461e-09,	13898.75,	2.120803e-12,	13898.680000066757,	2.276798e-10,	13898.450000047684,	1.847961e-08,	13898.829999923706,	1.020495e-11,	13898.94000005722,	2.540881e-10,	
13643.514396429062,	0.051149361,	-0.0001359104481598479,	17,	0.051149361,	-0.000693420653876775,	13899.16000008583,	1.138176e-10,	13899.08999991417,	1.327239e-09,	13899.30999994278,	2.048533e-12,	13899.240000009537,	2.292445e-10,	13899.019999980927,	1.848207e-08,	13899.390000104904,	1.037682e-11,	13899.509999990463,	2.532365e-10,	
13644.514396429062,	0.051137947,	-0.0001356596826721217,	17,	0.051137947,	-0.0006921412381230699,	13899.730000019073,	1.130356e-10,	13899.650000095367,	1.325859e-09,	13899.880000114441,	2.123211e-12,	13899.799999952316,	2.289744e-10,	13899.579999923706,	1.845348e-08,	13899.950000047684,	1.033993e-11,	13900.069999933243,	2.530514e-10,	
13645.514396429062,	0.051130261,	-0.0001354951039647862,	17,	0.051130261,	-0.0006913015508407459,	13900.289999961853,	1.148805e-10,	13900.22000002861,	1.323782e-09,	13900.44000005722,	2.131298e-12,	13900.359999895096,	2.290467e-10,	13900.140000104904,	1.841183e-08,	13900.509999990463,	1.032226e-11,	13900.630000114441,	2.525084e-10,	
13646.514396429062,	0.051084448,	-0.0001353494176917593,	17,	0.051084448,	-0.0006905582535293841,	13900.849999904633,	1.147138e-10,	13900.77999997139,	1.327785e-09,	13901.0,	2.216068e-12,	13900.930000066757,	2.288568e-10,	13900.710000038147,	1.841826e-08,	13901.079999923706,	1.022431e-11,	13901.19000005722,	2.54307e-10,	
13647.514396429062,	0.051149435,	-0.0001352230707299899,	17,	0.051149435,	-0.0006899136261734178,	13901.420000076294,	1.134606e-10,	13901.33999991417,	1.327801e-09,	13901.569999933243,	2.135365e-12,	13901.490000009537,	2.282221e-10,	13901.269999980927,	1.843362e-08,	13901.640000104904,	1.02986e-11,	13901.75,	2.53854e-10,	
13648.514396429062,	0.051157046,	-0.0001351544211836881,	17,	0.051157046,	-0.0006895633733861637,	13901.980000019073,	1.146689e-10,	13901.900000095367,	1.330312e-09,	13902.130000114441,	2.17736e-12,	13902.049999952316,	2.295706e-10,	13901.829999923706,	1.852834e-08,	13902.200000047684,	1.047812e-11,	13902.319999933243,	2.536867e-10,	
13649.514396429062,	0.051157046,	-0.0001349557964727866,	17,	0.051157046,	-0.0006885499820040133,	13902.539999961853,	1.154143e-10,	13902.47000002861,	1.33143e-09,	13902.69000005722,	2.073988e-12,	13902.619999885559,	2.296481e-10,	13902.390000104904,	1.84728e-08,	13902.759999990463,	1.01108e-11,	13902.880000114441,	2.534997e-10,	
13650.514396429062,	0.051153168,	-0.000134945209138823,	17,	0.051153168,	-0.0006884959649939948,	13903.099999904633,	1.150591e-10,	13903.02999997139,	1.327134e-09,	13903.25,	2.139815e-12,	13903.180000066757,	2.291788e-10,	13902.950000047684,	1.847464e-08,	13903.329999923706,	1.046723e-11,	13903.44000005722,	2.549219e-10,	
13651.514396429062,	0.051103547,	-0.0001348035244343924,	17,	0.051103547,	-0.0006877730838489407,	13903.670000076294,	1.137241e-10,	13903.58999991417,	1.330943e-09,	13903.819999933243,	2.117552e-12,	13903.740000009537,	2.29021e-10,	13903.519999980927,	1.84949e-08,	13903.890000104904,	1.031068e-11,	13904.009999990463,	2.543669e-10,	
13652.514396429062,	0.051195174,	-0.0001346414352432476,	17,	0.051195174,	-0.0006869460981798346,	13904.230000019073,	1.138585e-10,	13904.150000095367,	1.324367e-09,	13904.380000114441,	2.158686e-12,	13904.299999952316,	2.303971e-10,	13904.079999923706,	1.844213e-08,	13904.450000047684,	1.039019e-11,	13904.569999933243,	2.524592e-10,	
13653.514396429062,	0.051069152,	-0.0001346788775757887,	17,	0.051069152,	-0.0006871371304887178,	13904.789999961853,	1.124035e-10,	13904.72000002861,	1.325948e-09,	13904.94000005722,	2.160036e-12,	13904.869999885559,	2.276166e-10,	13904.640000104904,	1.840973e-08,	13905.019999980927,	1.025689e-11,	13905.130000114441,	2.550023e-10,	
13654.514396429062,	0.051103547,	-0.0001344312386310775,	17,	0.051103547,	-0.0006858736664850893,	13905.349999904633,	1.151414e-10,	13905.27999997139,	1.32495e-09,	13905.5,	2.065784e-12,	13905.430000066757,	2.282544e-10,	13905.210000038147,	1.847222e-08,	13905.579999923706,	1.037993e-11,	13905.69000005722,	2.540642e-10,	
13655.514396429062,	0.051057659,	-0.0001341640311497031,	17,	0.051057659,	-0.0006845103630086893,	13905.920000076294,	1.139009e-10,	13905.83999991417,	1.328511e-09,	13906.069999933243,	2.082133e-12,	13905.990000009537,	2.281007e-10,	13905.769999980927,	1.847332e-08,	13906.140000104904,	1.044122e-11,	13906.259999990463,	2.545924e-10,	
13656.514396429062,	0.05108064,	-0.0001337992907450825,	17,	0.05108064,	-0.0006826494425769516,	13906.480000019073,	1.138761e-10,	13906.41000008583,	1.324672e-09,	13906.630000114441,	2.1109e-12,	13906.549999952316,	2.295065e-10,	13906.329999923706,	1.842382e-08,	13906.700000047684,	1.051131e-11,	13906.819999933243,	2.543842e-10,	
13657.514396429062,	0.05108064,	-0.0001335558040445904,	17,	0.05108064,	-0.0006814071634928081,	13907.039999961853,	1.142868e-10,	13906.97000002861,	1.327302e-09,	13907.19000005722,	2.043824e-12,	13907.119999885559,	2.285345e-10,	13906.890000104904,	1.841641e-08,	13907.269999980927,	1.030354e-11,	13907.380000114441,	2.552865e-10,	
13658.514396429062,	0.051130261,	-0.0001333263477245057,	17,	0.051130261,	-0.0006802364679821719,	13907.609999895096,	1.131258e-10,	13907.52999997139,	1.327552e-09,	13907.759999990463,	2.13417e-12,	13907.680000066757,	2.285302e-10,	13907.460000038147,	1.848427e-08,	13907.829999923706,	1.032538e-11,	13907.950000047684,	2.54371e-10,	
13659.514396190643,	0.051134139,	-0.0001333408575344948,	17,	0.051134139,	-0.0006803104976249734,	13908.170000076294,	1.14439e-10,	13908.08999991417,	1.327044e-09,	13908.319999933243,	2.085191e-12,	13908.240000009537,	2.295055e-10,	13908.019999980927,	1.841828e-08,	13908.390000104904,	1.0219e-11,	13908.509999990463,	2.533299e-10,	
13660.514396190643,	0.05118376,	-0.0001331761926587206,	17,	0.05118376,	-0.000679470370707758,	13908.730000019073,	1.138643e-10,	13908.66000008583,	1.327987e-09,	13908.880000114441,	2.181902e-12,	13908.80999994278,	2.289963e-10,	13908.579999923706,	1.842474e-08,	13908.960000038147,	1.03324e-11,	13909.069999933243,	2.534158e-10,	
13661.514396190643,	0.051134139,	-0.0001330270920276236,	17,	0.051134139,	-0.0006787096532021613,	13909.289999961853,	1.142252e-10,	13909.22000002861,	1.331934e-09,	13909.44000005722,	2.132139e-12,	13909.369999885559,	2.291178e-10,	13909.140000104904,	1.850741e-08,	13909.519999980927,	1.044685e-11,	13909.630000114441,	2.534828e-10,	
13662.514396190643,	0.051076837,	-0.000132851744112122,	17,	0.051076837,	-0.0006778150209802143,	13909.859999895096,	1.14061e-10,	13909.77999997139,	1.330042e-09,	13910.009999990463,	2.123263e-12,	13909.930000066757,	2.295783e-10,	13909.710000038147,	1.847055e-08,	13910.079999923706,	1.029517e-11,	13910.200000047684,	2.52865e-10,	
13663.514396190643,	0.051126454,	-0.0001327366511512083,	17,	0.051126454,	-0.0006772278119959608,	13910.420000076294,	1.146653e-10,	13910.349999904633,	1.325719e-09,	13910.569999933243,	2.116134e-12,	13910.490000009537,	2.285768e-10,	13910.269999980927,	1.845197e-08,	13910.640000104904,	1.058705e-11,	13910.759999990463,	2.534988e-10,	
13664.514396190643,	0.051118769,	-0.0001326473117827848,	17,	0.051118769,	-0.0006767719988917591,	13910.980000019073,	1.148319e-10,	13910.91000008583,	1.33114e-09,	13911.130000114441,	2.090867e-12,	13911.05999994278,	2.283644e-10,	13910.829999923706,	1.852223e-08,	13911.210000038147,	1.040575e-11,	13911.319999933243,	2.538893e-10,	
13665.514396190643,	0.051179953,	-0.0001325683783914432,	17,	0.051179953,	-0.0006763692775073631,	13911.549999952316,	1.138303e-10,	13911.47000002861,	1.328285e-09,	13911.69000005722,	2.170368e-12,	13911.619999885559,	2.27688e-10,	13911.400000095367,	1.845508e-08,	13911.769999980927,	1.049999e-11,	13911.880000114441,	2.538386e-10,	
13666.514396190643,	0.051153243,	-0.0001324917241057847,	17,	0.051153243,	-0.0006759781842131873,	13912.109999895096,	1.132217e-10,	13912.02999997139,	1.324268e-09,	13912.259999990463,	2.08957e-12,	13912.180000066757,	2.281616e-10,	13911.960000038147,	1.846656e-08,	13912.329999923706,	1.026105e-11,	13912.450000047684,	2.540057e-10,	
13667.514396190643,	0.05111504,	-0.0001323305492842337,	17,	0.05111504,	-0.00067515586369507,	13912.670000076294,	1.148966e-10,	13912.599999904633,	1.328877e-09,	13912.819999933243,	2.132922e-12,	13912.75,	2.295051e-10,	13912.519999980927,	1.844507e-08,	13912.890000104904,	1.032544e-11,	13913.009999990463,	2.531464e-10,	
13668.514396190643,	0.051118843,	-0.0001320520290872085,	17,	0.051118843,	-0.0006737348422816759,	13913.230000019073,	1.136457e-10,	13913.16000008583,	1.326605e-09,	13913.380000114441,	2.09561e-12,	13913.30999994278,	2.292791e-10,	13913.079999923706,	1.844198e-08,	13913.460000038147,	1.039e-11,	13913.569999933243,	2.528072e-10,	
13669.514396190643,	0.051137947,	-0.0001319217843265506,	17,	0.051137947,	-0.0006730703281966867,	13913.799999952316,	1.143469e-10,	13913.72000002861,	1.328896e-09,	13913.950000047684,	2.178669e-12,	13913.869999885559,	2.290321e-10,	13913.650000095367,	1.841614e-08,	13914.019999980927,	1.038994e-11,	13914.140000104904,	2.527697e-10,	
13670.514396190643,	0.051202934,	-0.0001318832620308969,	17,	0.051202934,	-0.000672873785871923,	13914.359999895096,	1.139592e-10,	13914.27999997139,	1.327498e-09,	13914.509999990463,	2.110617e-12,	13914.430000066757,	2.288779e-10,	13914.210000038147,	1.846611e-08,	13914.579999923706,	1.023552e-11,	13914.700000047684,	2.54231e-10,	
13671.514396190643,	0.051065344,	-0.0001317736160744971,	17,	0.051065344,	-0.0006723143677270259,	13914.920000076294,	1.143032e-10,	13914.849999904633,	1.330197e-09,	13915.069999933243,	2.077211e-12,	13915.0,	2.291828e-10,	13914.769999980927,	1.844947e-08,	13915.150000095367,	1.016081e-11,	13915.259999990463,	2.54322e-10,	
