ixdat version = 0.2.1dev
name = 2021-11-11 08_56_25 CO-strip_01_01_CVA_DUSB0_C01.mpt
technique = EC
tstamp = 1636618671.0
backend_name = BackendBase(none, address=none)
id = 4
timecol 'time/s' for: 'Ewe/V' and '<I>/mA' and 'selector'
aliases = {"t": ["time/s"], "raw_potential": ["Ewe/V"], "raw_current": ["<I>/mA"], "cycle": ["cycle number"]}
N_header_lines = 11

time/s,	Ewe/V,	<I>/mA,	selector
13848.538978338242,	1.6008493,	0.004589777404675949,	2
13849.3385784626,	1.5968302,	0.003915256221876329,	2
13850.138178348541,	1.5928303,	0.003359430533607211,	2
13850.9377784729,	1.5888394,	0.002896400316349301,	2
13851.737478494644,	1.5848358,	0.002506438363308171,	2
13852.537078380585,	1.58085,	0.002174480998750578,	2
13853.336678504944,	1.5768464,	0.001890348878086352,	2
13854.136378288269,	1.5728494,	0.001647369766803838,	2
13854.935978412628,	1.5688516,	0.001436835916594013,	2
13855.735578298569,	1.564857,	0.00125471341101863,	2
13856.535178422928,	1.56086,	0.001096466904822068,	2
13857.334778308868,	1.5568476,	0.0009592914427014043,	2
13858.134378433228,	1.5528443,	0.0008391315029575557,	2
13858.933978319168,	1.5488369,	0.0007346874938773812,	2
13859.733578205109,	1.5448332,	0.0006426040779290063,	2
13860.533178329468,	1.54084,	0.0005627355485271889,	2
13861.332778215408,	1.5368394,	0.0004920046889332437,	2
13862.132378339767,	1.5328473,	0.0004305109783369074,	2
13862.931978225708,	1.5288612,	0.0003758267392927799,	2
13863.731578350067,	1.5248666,	0.000327819693454384,	2
13864.531178236008,	1.5208685,	0.0002848325542562299,	2
13865.330778360367,	1.5168632,	0.0002476743025804007,	2
13866.130378246307,	1.5128716,	0.0002146869828708005,	2
13866.929978132248,	1.5088825,	0.0001853406306817496,	2
13867.729578256607,	1.5048679,	0.0001593431508595356,	2
13868.52927827835,	1.5008644,	0.0001363804200497869,	2
13869.328878164291,	1.4968777,	0.0001159092982367838,	2
13870.12847828865,	1.492865,	9.799132037148863e-05,	2
13870.928178071976,	1.4888709,	8.190703583596331e-05,	2
13871.727778196335,	1.4848721,	6.770082985639114e-05,	2
13872.527378082275,	1.4808941,	5.557752232644688e-05,	2
13873.326978206635,	1.476895,	4.406538028624036e-05,	2
13874.126578092575,	1.4729104,	3.39047117790964e-05,	2
13874.926178216934,	1.4688923,	2.454986508660307e-05,	2
13875.725778102875,	1.4649156,	1.662523195175411e-05,	2
13876.525378227234,	1.4609182,	9.467854344464829e-06,	2
13877.324978113174,	1.4568971,	2.892724198719214e-06,	2
13878.124577999115,	1.4528953,	-2.98385849831723e-06,	2
13878.924178123474,	1.4489126,	-8.381930224672532e-06,	2
13879.723778009415,	1.4448889,	-1.315338744113344e-05,	2
13880.523378133774,	1.4409059,	-1.72789991964198e-05,	2
13881.322978019714,	1.4368894,	-2.120515079995496e-05,	2
13882.122578144073,	1.4328958,	-2.4977962251053e-05,	2
13882.922178030014,	1.428895,	-2.76729434908967e-05,	2
13883.721777915955,	1.4248977,	-3.084744370903867e-05,	2
13884.521378040314,	1.4208925,	-3.33035928224748e-05,	2
13885.321078062057,	1.4168824,	-3.650289469603026e-05,	2
13886.120677947998,	1.4128953,	-3.856134589918686e-05,	2
13886.920278072357,	1.4088902,	-4.084919245197702e-05,	2
13887.719978094101,	1.4048977,	-4.298759814818249e-05,	2
13888.519577980042,	1.4008906,	-4.495794256785535e-05,	2
13889.319177865982,	1.3968909,	-4.711451837934808e-05,	2
13890.118777990341,	1.3928891,	-4.908454013780169e-05,	2
13890.918377876282,	1.3889029,	-5.056961887211258e-05,	2
13891.71797800064,	1.3848852,	-5.208046776162909e-05,	2
13892.517577886581,	1.3809053,	-5.416266696996077e-05,	2
13893.31717801094,	1.3769079,	-5.539579158808205e-05,	2
13894.116777896881,	1.3729255,	-5.67563166986348e-05,	2
13894.916377782822,	1.3689268,	-5.833191448764469e-05,	2
13895.71597790718,	1.3649102,	-5.971454697700112e-05,	2
13896.515577793121,	1.3609173,	-6.138617724281978e-05,	2
13897.31517791748,	1.3569137,	-6.263438140640906e-05,	2
13898.114777803421,	1.3529273,	-6.396943396739233e-05,	2
13898.91437792778,	1.3489294,	-6.548026965024216e-05,	2
13899.71397781372,	1.3449218,	-6.658427354790358e-05,	2
13900.513677835464,	1.3409263,	-6.834834637920958e-05,	2
13901.313277721405,	1.3369176,	-6.94847569886691e-05,	2
13902.112877845764,	1.3329248,	-7.05850855409185e-05,	2
13902.912577867508,	1.3289328,	-7.158040705618901e-05,	2
13903.712177753448,	1.3249596,	-7.31030524694269e-05,	2
13904.511777877808,	1.3209544,	-7.435967021124823e-05,	2
13905.311377763748,	1.3169587,	-7.554635683735883e-05,	2
13906.110977649689,	1.3129399,	-7.667294495683095e-05,	2
13906.910577774048,	1.3089637,	-7.810582702941541e-05,	2
13907.710177659988,	1.3049595,	-7.94009303763739e-05,	2
13908.509777784348,	1.3009661,	-8.035843008409593e-05,	2
13909.309377670288,	1.2969605,	-8.206614706923266e-05,	2
13910.108977794647,	1.2929438,	-8.334569161388408e-05,	2
13910.908577680588,	1.2889379,	-8.518046582086178e-05,	2
13911.708177566528,	1.2849503,	-8.591347439774979e-05,	2
13912.507777690887,	1.2809515,	-8.752341314002344e-05,	2
13913.307377576828,	1.2769616,	-8.843520417885513e-05,	2
13914.106977701187,	1.272981,	-9.007966150848196e-05,	2
13914.906577587128,	1.2689947,	-9.12740720380712e-05,	2
13915.706177711487,	1.2649819,	-9.304359005763959e-05,	2
13916.505777597427,	1.2609808,	-9.451675223751815e-05,	2
13917.305377721786,	1.2569849,	-9.593305262250757e-05,	2
13918.105077505112,	1.2529956,	-9.755099999950298e-05,	2
13918.90467762947,	1.2489672,	-9.912908248292424e-05,	2
13919.704277515411,	1.2450014,	-0.000100878521947176,	2
13920.503977537155,	1.2409844,	-0.0001029452659792836,	2
13921.303577661514,	1.2369875,	-0.000104464085968591,	2
13922.103177547455,	1.2329931,	-0.0001064757813134243,	2
13922.902777433395,	1.2289854,	-0.000108416907360501,	2
13923.702377557755,	1.2249779,	-0.0001102757354458589,	2
13924.501977443695,	1.2209742,	-0.000112030825242761,	2
13925.301577568054,	1.2169702,	-0.0001141069017684031,	2
13926.101177453995,	1.212955,	-0.0001164604669396097,	2
13926.900777578354,	1.208968,	-0.0001182082548369115,	2
13927.700377464294,	1.204987,	-0.000120182417092485,	2
13928.499977588654,	1.2010026,	-0.0001223840661715923,	2
13929.299577474594,	1.1969838,	-0.0001248198351795269,	2
13930.099177360535,	1.1929913,	-0.0001271944768172388,	2
13930.898777484894,	1.1890129,	-0.0001298411527911486,	2
13931.698377370834,	1.184997,	-0.00013220335960955,	2
13932.497977495193,	1.1810036,	-0.0001348343353384497,	2
13933.297577381134,	1.1770225,	-0.0001375598614203862,	2
13934.097277402878,	1.1730328,	-0.0001403587055337431,	2
13934.896877288818,	1.1690117,	-0.0001429712462256661,	2
13935.696577310562,	1.1650153,	-0.0001461526112148753,	2
13936.496177434921,	1.1610017,	-0.0001493109127765923,	2
13937.295777320862,	1.1570177,	-0.0001520501703021811,	2
13938.095377445221,	1.1530317,	-0.0001553834002042084,	2
13938.894977331161,	1.1490338,	-0.0001582832014436063,	2
13939.69457745552,	1.1450289,	-0.0001616922946437384,	2
13940.494177341461,	1.1410341,	-0.0001651758519892882,	2
13941.293777227402,	1.1370379,	-0.0001685804963813481,	2
13942.09337735176,	1.1330441,	-0.0001719289454238328,	2
13942.892977237701,	1.1290373,	-0.0001758450146166742,	2
13943.69257736206,	1.1250273,	-0.0001792698076635859,	2
13944.492177248001,	1.1210495,	-0.0001835151555666676,	2
13945.29177737236,	1.1170526,	-0.0001875061725003734,	2
13946.0913772583,	1.1130775,	-0.0001919634297693085,	2
13946.890977144241,	1.1090559,	-0.0001964141211450274,	2
13947.6905772686,	1.1050607,	-0.0002007046314374838,	2
13948.490177154541,	1.101059,	-0.0002055674172600939,	2
13949.289877176285,	1.0970501,	-0.0002105182458305953,	2
13950.089477300644,	1.0930716,	-0.0002153371686820765,	2
13950.889077186584,	1.0890465,	-0.0002207845708229713,	2
13951.688677310944,	1.08505,	-0.0002261093897430958,	2
13952.488377094269,	1.0810504,	-0.000231966632682842,	2
13953.287977218628,	1.0770537,	-0.0002371040215364616,	2
13954.087577104568,	1.0730546,	-0.0002427696501466864,	2
13954.887177228928,	1.0690796,	-0.0002488097850714996,	2
13955.686777114868,	1.0650796,	-0.000255910912298856,	2
13956.486377239227,	1.0610703,	-0.0002618606350632325,	2
13957.285977125168,	1.0570868,	-0.0002689872966220022,	2
13958.085577011108,	1.0530665,	-0.0002760520721470446,	2
13958.885177135468,	1.0490743,	-0.0002830843782713841,	2
13959.684777021408,	1.0450822,	-0.0002902254076738672,	2
13960.484377145767,	1.041091,	-0.0002985607421909258,	2
13961.283977031708,	1.0370885,	-0.0003067490983774757,	2
13962.083577156067,	1.0330815,	-0.000315125998630086,	2
13962.883177042007,	1.0290636,	-0.0003239500027168926,	2
13963.682777166367,	1.0250659,	-0.0003334761326721138,	2
13964.482377052307,	1.0210634,	-0.000343160287457552,	2
13965.281976938248,	1.0170735,	-0.0003522997029074947,	2
13966.081577062607,	1.0130761,	-0.0003625482925561493,	2
13966.88127708435,	1.0090575,	-0.0003736978120504613,	2
13967.680876970291,	1.005061,	-0.000384131519485722,	2
13968.48047709465,	1.0010558,	-0.0003960993089060002,	2
13969.280176877975,	0.99706739,	-0.0004081104533846741,	2
13970.079777002335,	0.9930554,	-0.0004204810644701205,	2
13970.879376888275,	0.98905617,	-0.0004331380985255519,	2
13971.678977012634,	0.98505121,	-0.0004470979225522035,	2
13972.478576898575,	0.98106635,	-0.0004614204039189588,	2
13973.278177022934,	0.9770534,	-0.0004758701735678725,	2
13974.077776908875,	0.97306436,	-0.0004916238410766095,	2
13974.877377033234,	0.9690876,	-0.0005061200905034358,	2
13975.676976919174,	0.96509552,	-0.0005230606031081594,	2
13976.476576805115,	0.96109241,	-0.0005405158068084344,	2
13977.276176929474,	0.95710766,	-0.0005592008275956987,	2
13978.075776815414,	0.95309192,	-0.0005784975968061736,	2
13978.875376939774,	0.94908136,	-0.0005976086270092522,	2
13979.674976825714,	0.94509131,	-0.0006187013760261765,	2
13980.474576950073,	0.94109178,	-0.00064050329080758,	2
13981.274176836014,	0.93711334,	-0.0006625672330078138,	2
13982.073776721954,	0.93312275,	-0.0006880645864584291,	2
13982.873476743698,	0.9290908,	-0.0007130589133689247,	2
13983.673076868057,	0.92509913,	-0.000740400030296913,	2
13984.472776889801,	0.92110819,	-0.0007679297402464723,	2
13985.272376775742,	0.91712397,	-0.0007963808841461133,	2
13986.0719769001,	0.91313088,	-0.0008282417901689272,	2
13986.871576786041,	0.90911728,	-0.000861237005562141,	2
13987.671176671982,	0.90512645,	-0.0008962939858903705,	2
13988.470776796341,	0.9011265,	-0.0009332859336675988,	2
13989.270376682281,	0.89712316,	-0.0009726776553560337,	2
13990.06997680664,	0.89313781,	-0.001014751005979848,	2
13990.869576692581,	0.88915253,	-0.001059448658393063,	2
13991.66917681694,	0.88515466,	-0.001108021595186823,	2
13992.46877670288,	0.88114727,	-0.001159688129170916,	2
13993.268376588821,	0.87716037,	-0.001215425821770519,	2
13994.06797671318,	0.87315243,	-0.001275050338954924,	2
13994.867576599121,	0.86915493,	-0.00133849007259956,	2
13995.66717672348,	0.86516756,	-0.00140785681881545,	2
13996.46677660942,	0.86117965,	-0.001482819842738542,	2
13997.26637673378,	0.85717893,	-0.001564704759975097,	2
13998.06597661972,	0.85317123,	-0.00165373842303483,	2
13998.865676641464,	0.84918576,	-0.001749781660679545,	2
13999.665276527405,	0.84517819,	-0.001855808177046499,	2
14000.464876651764,	0.84118611,	-0.001970216112965665,	2
14001.264576673508,	0.83717692,	-0.002094886937096479,	2
14002.064176559448,	0.83319128,	-0.002230883642964726,	2
14002.863776683807,	0.82917374,	-0.002380324337788259,	2
14003.663376569748,	0.82518536,	-0.002542578188215568,	2
14004.462976455688,	0.82118857,	-0.00271886290610103,	2
14005.262576580048,	0.81718528,	-0.002910954301827126,	2
14006.062176465988,	0.81317711,	-0.003116546950017941,	2
14006.861776590347,	0.80917078,	-0.003336680230792172,	2
14007.661376476288,	0.80518275,	-0.003567119479846032,	2
14008.460976600647,	0.80117929,	-0.003809799132798081,	2
14009.260576486588,	0.79718637,	-0.00405854967111091,	2
14010.060176610947,	0.79319257,	-0.004307913070543731,	2
14010.859776496887,	0.78918141,	-0.004554280604334666,	2
14011.659376382828,	0.7851764,	-0.004787338903502199,	2
14012.458976507187,	0.78118223,	-0.004998667722707031,	2
14013.258576393127,	0.77718782,	-0.005180276457642608,	2
14014.058176517487,	0.7731905,	-0.005320908897884585,	2
14014.85787653923,	0.76918805,	-0.00541327323609915,	2
14015.65747642517,	0.76519978,	-0.005446951306663596,	2
14016.457076311111,	0.76122183,	-0.005422161113091864,	2
14017.256776332855,	0.75721669,	-0.005339393244869789,	2
14018.056376457214,	0.75321621,	-0.005201272503534138,	2
14018.855976343155,	0.7492013,	-0.005010946273471525,	2
14019.655576467514,	0.74521828,	-0.004779241161274955,	2
14020.455176353455,	0.74122208,	-0.004515663321177227,	2
14021.254776477814,	0.73722059,	-0.004231810205812439,	2
14022.054376363754,	0.73321366,	-0.003937805193790014,	2
14022.853976249695,	0.72921526,	-0.003643895192851375,	2
14023.653576374054,	0.72521287,	-0.003355997797922512,	2
14024.453176259995,	0.72121871,	-0.003081911096525003,	2
14025.252776384354,	0.71721017,	-0.002823857439002257,	2
14026.052376270294,	0.71322972,	-0.00258365385855247,	2
14026.851976394653,	0.70923221,	-0.002364070159689235,	2
14027.651576280594,	0.70524359,	-0.002165493494109084,	2
14028.451176166534,	0.70123863,	-0.00198677789503004,	2
14029.250776290894,	0.69723886,	-0.001825402881768849,	2
14030.050376176834,	0.69324076,	-0.001681497748272719,	2
14030.850076198578,	0.68925053,	-0.001553311358357858,	2
14031.649676322937,	0.68524957,	-0.001438509197504668,	2
14032.449276208878,	0.68124336,	-0.001336826253396674,	2
14033.248976230621,	0.6772576,	-0.001246377977178557,	2
14034.048576116562,	0.67323738,	-0.001165647977232133,	2
14034.848176240921,	0.66925108,	-0.001093780016158601,	2
14035.647776126862,	0.66525149,	-0.001029575792304182,	2
14036.44737625122,	0.66127294,	-0.0009719747234595323,	2
14037.246976137161,	0.65727937,	-0.0009207620487522491,	2
14038.04657626152,	0.65328598,	-0.0008748086955340454,	2
14038.846176147461,	0.64928621,	-0.000833464243181075,	2
14039.645776033401,	0.64528018,	-0.0007955848537196161,	2
14040.44537615776,	0.64128989,	-0.0007615563012431208,	2
14041.244976043701,	0.6372906,	-0.0007304243412675684,	2
14042.04457616806,	0.63328636,	-0.0007020446101934398,	2
14042.844176054,	0.62929004,	-0.0006761120330559152,	2
14043.64377617836,	0.62529373,	-0.0006521775272875611,	2
14044.4433760643,	0.62129676,	-0.0006301428095526382,	2
14045.242975950241,	0.61729866,	-0.0006097379335466995,	2
14046.0425760746,	0.61329252,	-0.0005908351067863303,	2
14046.84217596054,	0.60930175,	-0.0005729334646130681,	2
14047.641875982285,	0.60530019,	-0.0005567779848626826,	2
14048.441476106644,	0.60129654,	-0.0005414696475851168,	2
14049.241075992584,	0.59729713,	-0.000527460360296277,	2
14050.040776014328,	0.59328622,	-0.0005139426681942168,	2
14050.840375900269,	0.5892837,	-0.0005015277887540333,	2
14051.639976024628,	0.58528757,	-0.0004897850285494523,	2
14052.439575910568,	0.58129561,	-0.0004784561045706928,	2
14053.239176034927,	0.57729429,	-0.0004682644910321346,	2
14054.038775920868,	0.57331121,	-0.0004585934395092313,	2
14054.838376045227,	0.56930786,	-0.0004489613825604272,	2
14055.637975931168,	0.56531256,	-0.0004401825861288667,	2
14056.437575817108,	0.56131864,	-0.0004315812179870922,	2
14057.237175941467,	0.55733538,	-0.0004237773453859839,	2
14058.036775827408,	0.55334383,	-0.0004166627109297065,	2
14058.836375951767,	0.54933709,	-0.0004094704230313984,	2
14059.635975837708,	0.54533857,	-0.000402661882883035,	2
14060.435575962067,	0.54134756,	-0.0003962117463086236,	2
14061.235175848007,	0.53735679,	-0.0003896577247219741,	2
14062.034775972366,	0.53335154,	-0.000383408980661519,	2
14062.834375858307,	0.52936882,	-0.0003777245583860396,	2
14063.63407588005,	0.52535081,	-0.0003719816092330008,	2
14064.433675765991,	0.52134925,	-0.0003670788883388329,	2
14065.23327589035,	0.51733464,	-0.000361410684008209,	2
14066.032975912094,	0.51333427,	-0.0003563449398553166,	2
14066.832575798035,	0.50934666,	-0.0003509311035363105,	2
14067.632175683975,	0.50536519,	-0.0003465446808708934,	2
14068.431775808334,	0.50136513,	-0.0003420091440159692,	2
14069.231375694275,	0.49737135,	-0.0003380377192651416,	2
14070.030975818634,	0.49337816,	-0.0003336610420602616,	2
14070.830575704575,	0.48938507,	-0.0003297762968366997,	2
14071.630175828934,	0.48538014,	-0.0003261362824000949,	2
14072.429775714874,	0.48137322,	-0.0003224711979314719,	2
14073.229375839233,	0.47736639,	-0.0003190985511690742,	2
14074.028975725174,	0.47338653,	-0.0003159757138025878,	2
14074.828575611115,	0.46936747,	-0.0003128817715045635,	2
14075.628175735474,	0.4653891,	-0.0003102803801509268,	2
14076.427775621414,	0.46138662,	-0.0003081307750983958,	2
14077.227375745773,	0.4574005,	-0.0003052141382580021,	2
14078.026975631714,	0.45342126,	-0.0003034346654702961,	2
14078.826575756073,	0.4494206,	-0.0003020487479837667,	2
14079.626175642014,	0.4454093,	-0.0003005406086615285,	2
14080.425875663757,	0.44140786,	-0.0002992812454258673,	2
14081.225475549698,	0.43738455,	-0.0002983540539253371,	2
14082.025075674057,	0.433406,	-0.0002974885589463313,	2
14082.8247756958,	0.42941707,	-0.0002970819772140088,	2
14083.624375581741,	0.42540404,	-0.0002974019780859075,	2
14084.4239757061,	0.42140993,	-0.0002975555861058361,	2
14085.223575592041,	0.41743159,	-0.0002979250050339035,	2
14086.023175477982,	0.41342166,	-0.0002992024845110666,	2
14086.82277560234,	0.40941828,	-0.0003007068349124608,	2
14087.622375488281,	0.40541536,	-0.0003023529794137034,	2
14088.42197561264,	0.40141806,	-0.0003046658190189754,	2
14089.221575498581,	0.39741322,	-0.0003074690210029545,	2
14090.02117562294,	0.39340195,	-0.0003109143797420605,	2
14090.82077550888,	0.38942179,	-0.0003144975581321889,	2
14091.620375394821,	0.38543752,	-0.0003188535976576114,	2
14092.41997551918,	0.38143212,	-0.0003241646702604774,	2
14093.21957540512,	0.37743634,	-0.0003300223119843777,	2
14094.01917552948,	0.37344119,	-0.0003362692849810615,	2
14094.81877541542,	0.36944616,	-0.0003443747007085742,	2
14095.61837553978,	0.36545795,	-0.0003513927393563078,	2
14096.418075561523,	0.36145955,	-0.0003604828098592793,	2
14097.217675447464,	0.35746646,	-0.0003693450025874252,	2
14098.017275333405,	0.35348502,	-0.0003807753212401307,	2
14098.816975355148,	0.34949467,	-0.0003920798433255167,	2
14099.616575479507,	0.34550905,	-0.0004049697770119789,	2
14100.416175365448,	0.34150735,	-0.0004187391525646766,	2
14101.215775489807,	0.33752072,	-0.0004340452962268773,	2
14102.015375375748,	0.33350921,	-0.0004508809766110298,	2
14102.814975261688,	0.32952648,	-0.0004695866420829117,	2
14103.614575386047,	0.32551217,	-0.0004900901031778737,	2
14104.414175271988,	0.32151246,	-0.000513014097610788,	2
14105.213775396347,	0.31749618,	-0.0005408246822399231,	2
14106.013375282288,	0.31348813,	-0.0005692841345642135,	2
14106.812975406647,	0.30947646,	-0.0006048030158090738,	2
14107.612575292587,	0.30547103,	-0.0006452424318582044,	2
14108.412175416946,	0.30145547,	-0.0006945010687670512,	2
14109.211775302887,	0.29746217,	-0.0007535441407631044,	2
14110.011375188828,	0.29342765,	-0.0008222072129364082,	2
14110.810975313187,	0.28944516,	-0.0009043011060019708,	2
14111.610575199127,	0.28543437,	-0.001000307631101648,	2
14112.410175323486,	0.28141961,	-0.001102130898141186,	2
14113.20987534523,	0.27743426,	-0.001205343145071281,	2
14114.00947523117,	0.27342132,	-0.001301315551291749,	2
14114.809075117111,	0.26942375,	-0.001382363579318781,	2
14115.608775138855,	0.26542312,	-0.001434971514092165,	2
14116.408375263214,	0.26144063,	-0.001450808547903019,	2
14117.207975149155,	0.25744432,	-0.001447102163346477,	2
14118.007575273514,	0.25346315,	-0.001410806028713605,	2
14118.807175159454,	0.24947333,	-0.001377346066532052,	2
14119.606775283813,	0.24547598,	-0.001326494747522703,	2
14120.406375169754,	0.24147037,	-0.001278863742732474,	2
14121.205975055695,	0.23746809,	-0.001227840293928927,	2
14122.005575180054,	0.23348229,	-0.001176538075205943,	2
14122.805175065994,	0.22949176,	-0.001134941019651851,	2
14123.604775190353,	0.22550435,	-0.001094593051118403,	2
14124.404375076294,	0.221488,	-0.001061666616831009,	2
14125.203975200653,	0.21750471,	-0.001033108072916442,	2
14126.003575086594,	0.2134946,	-0.001007710505171403,	2
14126.803174972534,	0.20950258,	-0.00099199512510487,	2
14127.602775096893,	0.20549837,	-0.000977689778620611,	2
14128.402374982834,	0.2014845,	-0.0009723275129566444,	2
14129.202075004578,	0.19749101,	-0.0009674824329199486,	2
14130.001675128937,	0.19348772,	-0.0009689873088845032,	2
14130.801275014877,	0.18949063,	-0.0009777867008615507,	2
14131.600975036621,	0.1855036,	-0.0009890275798157058,	2
14132.400574922562,	0.18148454,	-0.001006875400916079,	2
14133.20017504692,	0.17749472,	-0.001029460723373451,	2
14133.999774932861,	0.17347796,	-0.00105846009118014,	2
14134.79937505722,	0.16948618,	-0.001090859793034624,	2
14135.598974943161,	0.16548048,	-0.001131908478829597,	2
14136.39857506752,	0.16147268,	-0.00118014567729745,	2
14137.19817495346,	0.15748948,	-0.001243951235287956,	2
14137.997774839401,	0.15348554,	-0.001320967872294639,	2
14138.79737496376,	0.1495086,	-0.001415439802654871,	2
14139.596974849701,	0.14551388,	-0.001540007330553785,	2
14140.39657497406,	0.14149529,	-0.001688925714147284,	2
14141.19617486,	0.13748921,	-0.001858571042542383,	2
14141.99577498436,	0.1335005,	-0.002017911566545426,	2
14142.7953748703,	0.12951231,	-0.002149480910360543,	2
14143.59497499466,	0.12549968,	-0.002208746790493109,	2
14144.3945748806,	0.12150918,	-0.002205191868153804,	2
14145.194274902344,	0.11751489,	-0.002150974657996272,	2
14145.993874788284,	0.11350971,	-0.002091478526129096,	2
14146.793474912643,	0.10951062,	-0.002010894880908269,	2
14147.593174934387,	0.10550847,	-0.00195347045779564,	2
14148.392774820328,	0.10152747,	-0.001894256949476533,	2
14149.192374706268,	0.09753821,	-0.001861567582535419,	2
14149.991974830627,	0.093534604,	-0.001837378306227339,	2
14150.791574716568,	0.0895392,	-0.001817874665982575,	2
14151.591174840927,	0.085531741,	-0.001819193111990063,	2
14152.390774726868,	0.081539795,	-0.001834891308924613,	2
14153.190374851227,	0.077532835,	-0.001865729659843763,	2
14153.989974737167,	0.073546514,	-0.00192236469346447,	2
14154.789574861526,	0.069533005,	-0.00200188527164474,	2
14155.589174747467,	0.065545157,	-0.002128734203282138,	2
14156.388774633408,	0.061543357,	-0.002310602384948554,	2
14157.188374757767,	0.057558335,	-0.002567184151631921,	2
14157.987974643707,	0.053548355,	-0.002928029559514218,	2
14158.447774648666,	0.051245853,	-0.003190992950879858,	2
14158.527774810791,	0.050878208,	-0.003188386927546957,	3
14158.947574615479,	0.048753511,	-0.003548685001785823,	3
14159.747174739838,	0.044767555,	-0.004290067046464084,	3
14160.546774625778,	0.040768247,	-0.005295440719620542,	3
14161.206474781036,	0.037470318,	-0.006413301239442934,	3
14161.469374656677,	0.036062833,	-0.007113861851394176,	3
14161.50937461853,	0.036414277,	-0.0045382110590134,	3
14161.929174661636,	0.038493745,	-0.001793314140748901,	3
14162.728774547577,	0.042517617,	2.27476560536483e-05,	3
14163.528374671936,	0.046517774,	0.000655733927822482,	3
14164.327974557877,	0.050498933,	0.0008781080598777771,	3
14165.127574682236,	0.054492861,	0.0009501899772544169,	3
14165.927174568176,	0.058504578,	0.0009441929304671716,	3
14166.726774692535,	0.062517218,	0.0009171447384081939,	3
14167.52647447586,	0.066495828,	0.0008859958925085606,	3
14168.32607460022,	0.07051535,	0.000867495218020221,	3
14169.12567448616,	0.074512735,	0.0008567816683772748,	3
14169.925374507904,	0.078505136,	0.0008510748570728158,	3
14170.724974632263,	0.082498141,	0.0008601094388394244,	3
14171.524574518204,	0.086500838,	0.0008796169827191523,	3
