ixdat version = 0.2.1dev
name = 2021-11-11 08_56_25 CO-strip_01_01_CVA_DUSB0_C01.mpt
technique = EC
tstamp = 1636618671.0
backend_name = BackendBase(none, address=none)
id = 3
timecol 'time/s' for: 'Ewe/V' and '<I>/mA' and 'selector'
aliases = {"t": ["time/s"], "raw_potential": ["Ewe/V"], "raw_current": ["<I>/mA"], "cycle": ["cycle number"]}
N_header_lines = 11

time/s,	Ewe/V,	<I>/mA,	selector
8780.680639743805,	1.4409174,	-2.08299427493586e-05,	2
8781.480239868164,	1.4369106,	-2.496617698702722e-05,	2
8782.279839754105,	1.4329091,	-2.816115836099561e-05,	2
8783.079439878464,	1.4289051,	-3.124546466059399e-05,	2
8783.879039764404,	1.4249027,	-3.419503258675042e-05,	2
8784.678639650345,	1.4209007,	-3.68557119284025e-05,	2
8785.478339672089,	1.4168872,	-3.941872371033943e-05,	2
8786.277939796448,	1.4129084,	-4.162313958389226e-05,	2
8787.077539682388,	1.4089136,	-4.412253167444179e-05,	2
8787.877239704132,	1.4048953,	-4.618388720137122e-05,	2
8788.676839828491,	1.4008921,	-4.798073775741455e-05,	2
8789.476439714432,	1.3968889,	-4.98140096192967e-05,	2
8790.276039600372,	1.3928955,	-5.151910974446171e-05,	2
8791.075639724731,	1.3889042,	-5.353781946165742e-05,	2
8791.875239610672,	1.3848915,	-5.503266154677087e-05,	2
8792.674839735031,	1.3809166,	-5.633558100152794e-05,	2
8793.474439620972,	1.3769217,	-5.823777099204196e-05,	2
8794.27403974533,	1.3729181,	-5.977409778593808e-05,	2
8795.073639631271,	1.3689293,	-6.11957809173166e-05,	2
8795.873239517212,	1.3649157,	-6.27912167184685e-05,	2
8796.672839641571,	1.3609246,	-6.427936972303603e-05,	2
8797.472439527512,	1.3569272,	-6.538204057980807e-05,	2
8798.27203965187,	1.35291,	-6.667921263101787e-05,	2
8799.071639537811,	1.3489186,	-6.797037451687312e-05,	2
8799.87123966217,	1.3449376,	-6.934099489429269e-05,	2
8800.670939683914,	1.3409262,	-7.040191799738589e-05,	2
8801.470539569855,	1.3369287,	-7.201031209379651e-05,	2
8802.270139455795,	1.3329257,	-7.324188484422403e-05,	2
8803.069839477539,	1.3289307,	-7.419149181119998e-05,	2
8803.869439601898,	1.3249418,	-7.575148508895716e-05,	2
8804.669039487839,	1.320935,	-7.681261199452947e-05,	2
8805.468639612198,	1.3169477,	-7.823417278507547e-05,	2
8806.268239498138,	1.3129287,	-7.919893747804403e-05,	2
8807.067839384079,	1.3089386,	-8.060992426095481e-05,	2
8807.867439508438,	1.3049533,	-8.191173793984708e-05,	2
8808.667039394379,	1.3009492,	-8.297757725128489e-05,	2
8809.466639518738,	1.296946,	-8.42810145742388e-05,	2
8810.266239404678,	1.2929449,	-8.574632699574368e-05,	2
8811.065839529037,	1.2889612,	-8.691602154890405e-05,	2
8811.865439414978,	1.284952,	-8.83560743025636e-05,	2
8812.665039539337,	1.2809485,	-8.981843869292018e-05,	2
8813.464639425278,	1.2769569,	-9.081931337384815e-05,	2
8814.264239311218,	1.2729828,	-9.242255176583744e-05,	2
8815.063839435577,	1.2689644,	-9.360188826625744e-05,	2
8815.863439321518,	1.2649623,	-9.527000669919606e-05,	2
8816.663039445877,	1.260965,	-9.649893458919898e-05,	2
8817.462639331818,	1.2569661,	-9.810162032578286e-05,	2
8818.262339353561,	1.2529609,	-0.0001000167570662123,	2
8819.061939239502,	1.2489578,	-0.0001013111185369813,	2
8819.861539363861,	1.2449614,	-0.0001030640413858961,	2
8820.661239385605,	1.2409608,	-0.0001047679223810118,	2
8821.460839271545,	1.2369722,	-0.0001064738342579116,	2
8822.260439395905,	1.2329638,	-0.0001083146084482295,	2
8823.060039281845,	1.2289839,	-0.0001100950272258363,	2
8823.859639167786,	1.2249573,	-0.0001123167714110515,	2
8824.659239292145,	1.220971,	-0.0001138425260800982,	2
8825.458839178085,	1.2169777,	-0.0001160326325580128,	2
8826.258439302444,	1.212979,	-0.0001180276805022676,	2
8827.058039188385,	1.2089787,	-0.0001199689398369704,	2
8827.857639312744,	1.204981,	-0.000122185024618097,	2
8828.657239198685,	1.2009981,	-0.0001246792527175089,	2
8829.456839323044,	1.1970028,	-0.0001266056062088777,	2
8830.256439208984,	1.1930022,	-0.0001294721263615096,	2
8831.056039094925,	1.188987,	-0.0001318347774259463,	2
8831.855639219284,	1.1849939,	-0.0001338933799390343,	2
8832.655239105225,	1.1809963,	-0.0001367426003852006,	2
8833.454839229584,	1.176996,	-0.0001393713440256967,	2
8834.254539251328,	1.1730186,	-0.00014157299313352,	2
8835.054139137268,	1.1690168,	-0.0001448113320594191,	2
8835.853839159012,	1.1650206,	-0.0001474718133645813,	2
8836.653439044952,	1.1610031,	-0.0001508477868910513,	2
8837.453039169312,	1.157028,	-0.000153197728141027,	2
8838.252639055252,	1.1530244,	-0.0001569174158706915,	2
8839.052239179611,	1.1490185,	-0.0001600838400196282,	2
8839.851839065552,	1.145021,	-0.0001632794128831356,	2
8840.65143918991,	1.1410139,	-0.0001663810582660228,	2
8841.451039075851,	1.1370287,	-0.0001704976651987042,	2
8842.250638961792,	1.1330261,	-0.0001737974502173647,	2
8843.050239086151,	1.1290135,	-0.0001778970421543059,	2
8843.849838972092,	1.1250346,	-0.0001810021100168381,	2
8844.64943909645,	1.1210554,	-0.0001849336894274313,	2
8845.449038982391,	1.1170477,	-0.0001891081512932222,	2
8846.24863910675,	1.1130457,	-0.0001935142708066715,	2
8847.048238992691,	1.1090523,	-0.0001980431787017515,	2
8847.847838878632,	1.1050367,	-0.0002025548685974433,	2
8848.64743900299,	1.1010445,	-0.0002073365737319565,	2
8849.447139024734,	1.0970508,	-0.0002121478078949417,	2
8850.246738910675,	1.0930598,	-0.0002172632051976467,	2
8851.046339035034,	1.0890572,	-0.0002223270491366297,	2
8851.845938920975,	1.0850415,	-0.0002278097982980165,	2
8852.645638942719,	1.081038,	-0.0002333661134393279,	2
8853.445238828659,	1.0770588,	-0.0002390143482935666,	2
8854.244838953018,	1.0730498,	-0.0002445757587988817,	2
8855.044438838959,	1.0690619,	-0.0002507769325056303,	2
8855.844038963318,	1.0650618,	-0.000257171347505184,	2
8856.643638849258,	1.0610546,	-0.0002639535178795786,	2
8857.443238973618,	1.0570501,	-0.0002704653067742875,	2
8858.242838859558,	1.0530598,	-0.0002775655546400891,	2
8859.042438745499,	1.0490706,	-0.0002850887208413365,	2
8859.842038869858,	1.0450809,	-0.0002922373026565386,	2
8860.641638755798,	1.0410641,	-0.0003003866798397033,	2
8861.441238880157,	1.0370674,	-0.0003090547750652156,	2
8862.240838766098,	1.0330647,	-0.0003177035802685779,	2
8863.040438890457,	1.0290632,	-0.0003265435414072752,	2
8863.840038776398,	1.0250753,	-0.0003353914138795547,	2
8864.639638900757,	1.021071,	-0.0003452805571430746,	2
8865.439238786697,	1.0170707,	-0.0003549896306249034,	2
8866.238838672638,	1.0130719,	-0.0003654749612821179,	2
8867.038538694382,	1.0090736,	-0.0003762658869987771,	2
8867.83813881874,	1.0050727,	-0.0003869377834587794,	2
8868.637738704681,	1.0010861,	-0.0003984800510941824,	2
8869.437438726425,	0.99708182,	-0.0004110324972040626,	2
8870.237038612366,	0.99308717,	-0.0004233114267035223,	2
8871.036638736725,	0.98907685,	-0.000436421874546301,	2
8871.836238622665,	0.98507154,	-0.0004502349202808993,	2
8872.635838747025,	0.98106837,	-0.0004641660190686209,	2
8873.435438632965,	0.97708511,	-0.0004791118822824274,	2
8874.235038757324,	0.97309381,	-0.0004942494085597039,	2
8875.034638643265,	0.96911162,	-0.0005096460942075999,	2
8875.834238767624,	0.96510518,	-0.0005265810268608026,	2
8876.633838653564,	0.96112752,	-0.0005440042042883062,	2
8877.433438539505,	0.95711571,	-0.0005627215740639238,	2
8878.233038663864,	0.95311517,	-0.0005816593068330989,	2
8879.032638549805,	0.94912732,	-0.0006011849710993887,	2
8879.832238674164,	0.94511771,	-0.0006226878696603986,	2
8880.631838560104,	0.94112301,	-0.0006441316731269995,	2
8881.431438684464,	0.93712562,	-0.0006670312227065401,	2
8882.231038570404,	0.93312281,	-0.0006912284198224272,	2
8883.030738592148,	0.92912328,	-0.0007163720480684341,	2
8883.830338478088,	0.92511725,	-0.0007425463077059789,	2
8884.630038499832,	0.92112994,	-0.0007707193846967671,	2
8885.429638624191,	0.91713148,	-0.0007989566433648301,	2
8886.229238510132,	0.91314632,	-0.0008303668269510449,	2
8887.028838634491,	0.90915024,	-0.0008634718680711802,	2
8887.828438520432,	0.90514064,	-0.0008995793058240711,	2
8888.628038406372,	0.90114778,	-0.0009360912031501981,	2
8889.427638530731,	0.89716136,	-0.0009756058323931623,	2
8890.227238416672,	0.89317435,	-0.001017951975773005,	2
8891.02683854103,	0.88918251,	-0.001062881061657609,	2
8891.826438426971,	0.8851772,	-0.001110939163507652,	2
8892.62603855133,	0.88119173,	-0.001163694670251451,	2
8893.425638437271,	0.8771745,	-0.001219320809301466,	2
8894.225238323212,	0.87316096,	-0.001280098567203697,	2
8895.02483844757,	0.86917472,	-0.001344021475220947,	2
8895.824438333511,	0.86518186,	-0.001412834574843813,	2
8896.62403845787,	0.86119032,	-0.001487955964218544,	2
8897.423638343811,	0.85718203,	-0.00157081506349846,	2
8898.22323846817,	0.85317653,	-0.001660499158078836,	2
8899.022938489914,	0.84918207,	-0.00175699372409829,	2
8899.822538375854,	0.84519392,	-0.001862506081377117,	2
8900.622138261795,	0.84120685,	-0.001977652731634492,	2
8901.421838283539,	0.83719015,	-0.00210351543626163,	2
8902.221438407898,	0.8331939,	-0.002240358571814857,	2
8903.021038293839,	0.82919306,	-0.002391171391463326,	2
8903.820638418198,	0.82519573,	-0.002553042734964842,	2
8904.620238304138,	0.82119131,	-0.002728991142007725,	2
8905.419838190079,	0.81718564,	-0.002920328046906062,	2
8906.219438314438,	0.81319702,	-0.003125455222136819,	2
8907.019038200378,	0.80918384,	-0.00334467321524546,	2
8907.818638324738,	0.80519676,	-0.00357465063373779,	2
8908.618238210678,	0.80118108,	-0.003815282000855062,	2
8909.417838335037,	0.79718268,	-0.004060230087688063,	2
8910.217438220978,	0.79318523,	-0.004307158829122193,	2
8911.017038345337,	0.78918695,	-0.004546094838798406,	2
8911.816638231277,	0.78519058,	-0.004771954061601802,	2
8912.616238117218,	0.78120261,	-0.004975526687848141,	2
8913.415838241577,	0.77719539,	-0.005149932214638428,	2
8914.215438127518,	0.77320385,	-0.005281890965896791,	2
8915.015138149261,	0.76918828,	-0.005365359518999399,	2
8915.81473827362,	0.76520729,	-0.005390544728060651,	2
8916.614338159561,	0.76121479,	-0.005358534271062879,	2
8917.414038181305,	0.75720847,	-0.005271423356690785,	2
8918.213638067245,	0.75320858,	-0.005127435612136522,	2
8919.013238191605,	0.74921554,	-0.004935259985794381,	2
8919.812838077545,	0.74521297,	-0.004702902416850683,	2
8920.612438201904,	0.74121326,	-0.004440954872234257,	2
8921.412038087845,	0.73722851,	-0.004160877737345293,	2
8922.211638212204,	0.73321348,	-0.003871624458858136,	2
8923.011238098145,	0.729231,	-0.003581736796832297,	2
8923.810837984085,	0.7252233,	-0.003300071148166689,	2
8924.610438108444,	0.72123134,	-0.003031303777157622,	2
8925.410037994385,	0.71722841,	-0.00277883294925,	2
8926.209638118744,	0.71323276,	-0.002543772273412841,	2
8927.009238004684,	0.70924038,	-0.002329243577274413,	2
8927.808838129044,	0.70525187,	-0.002133581138938197,	2
8928.608438014984,	0.7012459,	-0.001957611470799044,	2
8929.408037900925,	0.69724143,	-0.001799238554285189,	2
8930.207638025284,	0.6932587,	-0.001657116768286976,	2
8931.007338047028,	0.68926013,	-0.001530734409105068,	2
8931.806937932968,	0.68525791,	-0.001416843263300389,	2
8932.606538057327,	0.68125123,	-0.001316552718359565,	2
8933.406237840652,	0.67724365,	-0.001226783627267944,	2
8934.205837965012,	0.67324561,	-0.001146093599648308,	2
8935.005437850952,	0.66924953,	-0.001074509821440424,	2
8935.805037975311,	0.66526526,	-0.001010149277814929,	2
8936.604637861252,	0.66129029,	-0.0009520949729755349,	2
8937.404237985611,	0.65728676,	-0.0009008927478318957,	2
8938.203837871552,	0.65329617,	-0.0008545853561361533,	2
8939.00343799591,	0.64929414,	-0.000812596099004274,	2
8939.803037881851,	0.64529085,	-0.000774529748637091,	2
8940.602637767792,	0.64129847,	-0.0007400183867988124,	2
8941.40223789215,	0.63731283,	-0.0007086724700135875,	2
8942.201837778091,	0.63330811,	-0.0006800405470977454,	2
8943.00143790245,	0.62930781,	-0.0006537031105582347,	2
8943.801037788391,	0.62530953,	-0.0006298067620821839,	2
8944.60063791275,	0.62131822,	-0.0006071664454980986,	2
8945.40023779869,	0.61730212,	-0.0005865078990428061,	2
8946.19983792305,	0.61330044,	-0.0005675752843372454,	2
8946.99943780899,	0.60929215,	-0.0005497739003638043,	2
8947.799137830734,	0.60530478,	-0.0005334868504383826,	2
8948.598737716675,	0.60130757,	-0.0005177392559398888,	2
8949.398337841034,	0.59731311,	-0.0005033276855680412,	2
8950.198037862778,	0.5932849,	-0.0004899055802084018,	2
8950.997637748718,	0.58929437,	-0.000477088085509799,	2
8951.797237634659,	0.58530265,	-0.0004652626109158189,	2
8952.596837759018,	0.58129555,	-0.0004537856250443366,	2
8953.396437644958,	0.57730454,	-0.0004430357621545405,	2
8954.196037769318,	0.57332671,	-0.0004330882695645303,	2
8954.995637655258,	0.56932819,	-0.0004234622182475542,	2
8955.795237779617,	0.56532723,	-0.0004143449601374527,	2
8956.594837665558,	0.56134695,	-0.0004057147698214459,	2
8957.394437551498,	0.55734199,	-0.0003975155611517503,	2
8958.194037675858,	0.5533343,	-0.0003899103771321738,	2
8958.993637561798,	0.54934388,	-0.0003825008334680646,	2
8959.793237686157,	0.54534703,	-0.0003753625565878996,	2
8960.592837572098,	0.5413475,	-0.0003685416713931329,	2
8961.392437696457,	0.5373469,	-0.0003620297485149148,	2
8962.192037582397,	0.53335071,	-0.0003551323539604822,	2
8962.991637706757,	0.52936071,	-0.0003490668173605068,	2
8963.791337490082,	0.5253458,	-0.0003432486765623235,	2
8964.590937614441,	0.52134746,	-0.0003377189712624662,	2
8965.390537500381,	0.51733506,	-0.0003320772600748259,	2
8966.190237522125,	0.51334351,	-0.0003271001773139624,	2
8966.989837646484,	0.50934076,	-0.0003218251824674819,	2
8967.789437532425,	0.50537306,	-0.0003167985048137707,	2
8968.589037418365,	0.50135911,	-0.0003123868905271047,	2
8969.388637542725,	0.49736023,	-0.0003084258013103681,	2
8970.188237428665,	0.4933697,	-0.000303877307656368,	2
8970.987837553024,	0.48937526,	-0.0003000813928241805,	2
8971.787437438965,	0.48536921,	-0.0002961653440455448,	2
8972.587037563324,	0.48138025,	-0.0002924369562418844,	2
8973.386637449265,	0.47737333,	-0.0002892176551071582,	2
8974.186237573624,	0.47336602,	-0.0002861727927175916,	2
8974.985837459564,	0.46936998,	-0.0002829785505110529,	2
8975.785437345505,	0.46539348,	-0.0002806758205255344,	2
8976.585037469864,	0.46137786,	-0.0002781709466267762,	2
8977.384637355804,	0.45740244,	-0.0002756098356087419,	2
8978.184237480164,	0.45341551,	-0.000274124494009514,	2
8978.983837366104,	0.44941148,	-0.0002725720644607826,	2
8979.783437490463,	0.44540116,	-0.0002713267801379943,	2
8980.583137273788,	0.44141179,	-0.0002701571744800207,	2
8981.382737398148,	0.43741113,	-0.0002695164325010441,	2
8982.182337284088,	0.43340343,	-0.000269270446295315,	2
8982.982037305832,	0.42939973,	-0.0002689270110040626,	2
8983.781637430191,	0.42542452,	-0.0002693815017638344,	2
8984.581237316132,	0.42143345,	-0.0002696157612601093,	2
8985.38083744049,	0.41741771,	-0.0002706051957172733,	2
8986.180437326431,	0.41342637,	-0.0002719515966537007,	2
8986.980037212372,	0.40942043,	-0.0002737166899736171,	2
8987.779637336731,	0.40540567,	-0.0002751592015765997,	2
8988.579237222672,	0.4014132,	-0.0002777148404857566,	2
8989.37883734703,	0.39740095,	-0.0002804434096290265,	2
8990.178437232971,	0.39339808,	-0.0002837521113991407,	2
8990.97803735733,	0.38941285,	-0.0002875224767958243,	2
8991.77763724327,	0.3853943,	-0.0002918390606337948,	2
8992.577237129211,	0.38140613,	-0.000297227611964345,	2
8993.37683725357,	0.37739789,	-0.0003025626262717438,	2
8994.176437139511,	0.37340581,	-0.0003090890180594513,	2
8994.97603726387,	0.36941555,	-0.0003163827609068694,	2
8995.77563714981,	0.36542341,	-0.0003237276019551214,	2
8996.575337171555,	0.36141679,	-0.0003325575996685965,	2
8997.374937295914,	0.35743082,	-0.0003415357049666983,	2
8998.174537181854,	0.35345978,	-0.0003521855949795954,	2
8998.974237203598,	0.34947857,	-0.0003642705689425405,	2
8999.773837089539,	0.34548736,	-0.0003773737883758241,	2
9000.573437213898,	0.34149411,	-0.0003914919379449473,	2
9001.373037099838,	0.33749533,	-0.0004068845772848047,	2
9002.172637224197,	0.33349431,	-0.0004238636508666371,	2
9002.972237110138,	0.32950518,	-0.0004435454452989514,	2
9003.771836996078,	0.32548988,	-0.000465533105018779,	2
9004.571437120438,	0.32148737,	-0.0004890407351161793,	2
9005.371037006378,	0.3174729,	-0.0005179910242877023,	2
9006.170637130737,	0.31346995,	-0.0005488720456026891,	2
9006.970237016678,	0.30945307,	-0.0005850147723502463,	2
9007.769837141037,	0.30545253,	-0.0006261649357213652,	2
9008.569437026978,	0.30145481,	-0.0006757800275644793,	2
9009.369037151337,	0.29744506,	-0.000735482869507479,	2
9010.168637037277,	0.29344314,	-0.0008058920293290278,	2
9010.968236923218,	0.28944653,	-0.0008893084313249307,	2
9011.767837047577,	0.28543445,	-0.000978518057991231,	2
9012.567436933517,	0.28142533,	-0.001077535099860736,	2
9013.367136955261,	0.27741253,	-0.001173970722782719,	2
9014.16673707962,	0.27343425,	-0.001262721825003102,	2
9014.966336965561,	0.26943043,	-0.001336573820141716,	2
9015.766036987305,	0.26543295,	-0.001379799686966732,	2
9016.565636873245,	0.26143721,	-0.001396662891092043,	2
9017.365236997604,	0.25745711,	-0.001392221230679992,	2
9018.164836883545,	0.25345951,	-0.001364325201824118,	2
9018.964437007904,	0.24945788,	-0.001335521899620742,	2
9019.764036893845,	0.24546698,	-0.001292546471688256,	2
9020.563637018204,	0.24145198,	-0.001251554711882727,	2
9021.363236904144,	0.23747392,	-0.001203741770551084,	2
9022.162836790085,	0.23347309,	-0.001166334637481977,	2
9022.962436914444,	0.22947776,	-0.001125010891169916,	2
9023.762036800385,	0.22548324,	-0.001088293883245262,	2
9024.561636924744,	0.2214828,	-0.001056693265850069,	2
9025.361236810684,	0.21748406,	-0.001031398979265514,	2
9026.160836935043,	0.21350467,	-0.001008545432055852,	2
9026.960436820984,	0.20948651,	-0.0009948027795577043,	2
9027.760036706924,	0.20549393,	-0.0009855653396144502,	2
9028.559636831284,	0.20148326,	-0.0009800175977878207,	2
9029.359336853027,	0.19748034,	-0.0009800268862655663,	2
9030.158936738968,	0.19347909,	-0.0009883373125249163,	2
9030.958536863327,	0.18948397,	-0.001002279464961249,	2
9031.75823688507,	0.18549457,	-0.00101963708371329,	2
9032.557836771011,	0.18148994,	-0.001044627853876553,	2
9033.357436656952,	0.177488,	-0.001072448587234357,	2
9034.157036781311,	0.17349166,	-0.001103952081230397,	2
9034.956636667252,	0.16949482,	-0.001142324566962376,	2
9035.75623679161,	0.16549246,	-0.001184431491671513,	2
9036.555836677551,	0.16148722,	-0.001232676203092686,	2
9037.35543680191,	0.15748131,	-0.001293133077630879,	2
9038.155036687851,	0.15348683,	-0.001367574075889413,	2
9038.954636573792,	0.14951383,	-0.001458098126522363,	2
9039.75423669815,	0.14550997,	-0.001579921909149481,	2
9040.553836584091,	0.14150918,	-0.001715597336670423,	2
9041.35343670845,	0.13751462,	-0.001875648879530184,	2
9042.15303659439,	0.13351306,	-0.002026683423220999,	2
9042.95263671875,	0.12951061,	-0.00213002318638421,	2
9043.75223660469,	0.12550329,	-0.002183567807779549,	2
9044.55183672905,	0.12152573,	-0.002170186946054397,	2
9045.351536512375,	0.11752022,	-0.002120837842148872,	2
9046.151136636734,	0.11352088,	-0.002065638351279098,	2
9046.950736522675,	0.10951453,	-0.001986530434798777,	2
9047.750436544418,	0.10552324,	-0.001930018142124762,	2
9048.550036668777,	0.10153861,	-0.00187651579004963,	2
9049.349636554718,	0.097535886,	-0.001841470922718786,	2
9050.149236440659,	0.093539305,	-0.00181204820805005,	2
9050.948836565018,	0.089554191,	-0.001797688974956635,	2
9051.748436450958,	0.085540414,	-0.001793883152285318,	2
9052.548036575317,	0.081549034,	-0.001809449140175836,	2
9053.347636461258,	0.077549517,	-0.00184100024141972,	2
9054.147236585617,	0.073536634,	-0.001899833169621168,	2
9054.946836471558,	0.069542475,	-0.001988039161546724,	2
9055.746436595917,	0.065549202,	-0.002111031861350691,	2
9056.546036481857,	0.061564971,	-0.00230460729407044,	2
9057.345636367798,	0.057554994,	-0.002576409048227535,	2
9058.145236492157,	0.053564731,	-0.002947938190841286,	2
9058.58503651619,	0.051376671,	-0.003198992367481099,	2
9058.626636505127,	0.05111504,	-0.00358526105992496,	2
9059.626636505127,	0.051134065,	-0.001930303810397164,	2
9060.626636505127,	0.051107429,	-0.001584842565748841,	2
9061.626636505127,	0.05107303,	-0.001440182520123203,	2
9062.626636505127,	0.05114175,	-0.001364533910248429,	2
9063.626636266708,	0.051134139,	-0.001317511063464918,	2
9064.626636266708,	0.051099744,	-0.001287363856169396,	2
9065.626636266708,	0.05108064,	-0.00125926134597976,	2
9066.626636266708,	0.051114965,	-0.001246173858921975,	2
9067.626636266708,	0.051080566,	-0.001235001985239799,	2
9068.626636266708,	0.051164657,	-0.001222433166368865,	2
9069.626636266708,	0.051114965,	-0.001217912172805519,	2
