name = zilien_data_COstrip_11-11-21.csv AND 2021-11-11 08_56_25 CO-strip_01_01_CVA_DUSB0_C01.mpt
technique = EC-MS
tstamp = 1636617385.0
backend_name = memory
id = 6
timecol 'time/s' for: 'raw potential / [V]' and 'raw current / [mA]' and 'selector' and '$U_{RHE}$ / [V]' and 'J / [mA cm$^{-2}$]'
timecol 'M28-x' for: 'M28'
timecol 'M18-x' for: 'M18'
timecol 'M40-x' for: 'M40'
timecol 'M32-x' for: 'M32'
timecol 'M4-x' for: 'M4'
timecol 'M44-x' for: 'M44'
timecol 'M2-x' for: 'M2'
N_header_lines = 16

time/s,	raw potential / [V],	raw current / [mA],	selector,	$U_{RHE}$ / [V],	J / [mA cm$^{-2}$],	M28-x,	M28,	M18-x,	M18,	M40-x,	M40,	M32-x,	M32,	M4-x,	M4,	M44-x,	M44,	M2-x,	M2
9922.020641565323,	1.0578707,	0.001297229516182954,	13,	1.0578707,	0.006618517939708949,	9384.5,	1.123032e-10,	9384.424999952316,	1.381173e-09,	9384.648999929428,	2.087317e-12,	9384.573999881744,	2.438964e-10,	9384.351000070572,	1.922584e-08,	9384.723000049591,	1.182149e-11,	9384.276000022888,	2.58587e-10,	
9922.820241451263,	1.0618721,	0.001294351037670912,	13,	1.0618721,	0.006603831824851592,	9385.061000108719,	1.131942e-10,	9384.986999988556,	1.382022e-09,	9385.210000038147,	2.193237e-12,	9385.135999917984,	2.436294e-10,	9384.911999940872,	1.922039e-08,	9385.28500008583,	1.169719e-11,	9384.838000059128,	2.586553e-10,	
9923.619841575623,	1.065894,	0.001288856018315868,	13,	1.065894,	0.006575796011815653,	9385.62400007248,	1.125854e-10,	9385.549999952316,	1.379089e-09,	9385.773000001907,	2.185204e-12,	9385.698999881744,	2.431754e-10,	9385.474999904633,	1.91969e-08,	9385.848000049591,	1.170854e-11,	9385.401000022888,	2.59188e-10,	
9924.419441461563,	1.0698984,	0.00128177853039042,	13,	1.0698984,	0.006539686379542959,	9386.18700003624,	1.136384e-10,	9386.111999988556,	1.383789e-09,	9386.335999965668,	2.056569e-12,	9386.260999917984,	2.441262e-10,	9386.038000106812,	1.91525e-08,	9386.41000008583,	1.13689e-11,	9385.963000059128,	2.584949e-10,	
9925.219041585922,	1.0738851,	0.001273138937564573,	13,	1.0738851,	0.006495606824309045,	9386.75,	1.127443e-10,	9386.674999952316,	1.382834e-09,	9386.898999929428,	2.26656e-12,	9386.823999881744,	2.441145e-10,	9386.601000070572,	1.918191e-08,	9386.973000049591,	1.164324e-11,	9386.526000022888,	2.595711e-10,	
9926.018641471863,	1.0778716,	0.00126657056636971,	13,	1.0778716,	0.006462094726376072,	9387.31200003624,	1.136748e-10,	9387.237999916077,	1.38646e-09,	9387.460999965668,	2.203799e-12,	9387.387000083923,	2.452125e-10,	9387.163000106812,	1.923173e-08,	9387.536000013351,	1.181216e-11,	9387.088999986649,	2.599173e-10,	
9926.818241596222,	1.0818785,	0.001259466187148948,	13,	1.0818785,	0.006425847893617081,	9387.87599992752,	1.132289e-10,	9387.801000118256,	1.384709e-09,	9388.025000095367,	2.117536e-12,	9387.950000047684,	2.441538e-10,	9387.726999998093,	1.919715e-08,	9388.098999977112,	1.172936e-11,	9387.651999950409,	2.587622e-10,	
9927.617841482162,	1.0858593,	0.001252113176627146,	13,	1.0858593,	0.0063883325338119695,	9388.43799996376,	1.130439e-10,	9388.362999916077,	1.380878e-09,	9388.586999893188,	2.232186e-12,	9388.512000083923,	2.465406e-10,	9388.289000034332,	1.916268e-08,	9388.661000013351,	1.191363e-11,	9388.213999986649,	2.583818e-10,	
9928.417441368103,	1.0898829,	0.001243823342383208,	13,	1.0898829,	0.006346037461138816,	9389.0,	1.128802e-10,	9388.926000118256,	1.384233e-09,	9389.148999929428,	2.147851e-12,	9389.075000047684,	2.474482e-10,	9388.851000070572,	1.920359e-08,	9389.223999977112,	1.18007e-11,	9388.776999950409,	2.59293e-10,	
9929.217041492462,	1.0938587,	0.001236243739982816,	13,	1.0938587,	0.00630736602032049,	9389.56299996376,	1.140601e-10,	9389.489000082016,	1.3834e-09,	9389.711999893188,	2.12894e-12,	9389.638000011444,	2.466163e-10,	9389.414000034332,	1.922798e-08,	9389.786999940872,	1.157546e-11,	9389.33999991417,	2.604001e-10,	
9930.016641378403,	1.0978502,	0.001229661650747029,	13,	1.0978502,	0.0062737839323828,	9390.12599992752,	1.134431e-10,	9390.051000118256,	1.38677e-09,	9390.275000095367,	2.242601e-12,	9390.200000047684,	2.485543e-10,	9389.976999998093,	1.921851e-08,	9390.348999977112,	1.171482e-11,	9389.901999950409,	2.594586e-10,	
9930.816241502762,	1.1018597,	0.001223508008828976,	13,	1.1018597,	0.006242387800147837,	9390.68799996376,	1.135936e-10,	9390.614000082016,	1.386702e-09,	9390.836999893188,	2.298092e-12,	9390.763000011444,	2.476264e-10,	9390.539000034332,	1.917786e-08,	9390.911999940872,	1.181034e-11,	9390.46499991417,	2.588846e-10,	
9931.615841388702,	1.1058624,	0.001217731381010704,	13,	1.1058624,	0.006212915209238286,	9391.25099992752,	1.126665e-10,	9391.177000045776,	1.381134e-09,	9391.400000095367,	2.191037e-12,	9391.325999975204,	2.500509e-10,	9391.101999998093,	1.921332e-08,	9391.474999904633,	1.166499e-11,	9391.028000116348,	2.605778e-10,	
9932.415441513062,	1.1098715,	0.001212434691595404,	13,	1.1098715,	0.006185891283650021,	9391.81500005722,	1.144027e-10,	9391.740000009537,	1.39017e-09,	9391.963999986649,	2.252348e-12,	9391.888999938965,	2.503003e-10,	9391.665999889374,	1.922249e-08,	9392.038000106812,	1.170274e-11,	9391.591000080109,	2.586987e-10,	
9933.215041399002,	1.1138617,	0.001207424581575968,	13,	1.1138617,	0.006160329497836571,	9392.37700009346,	1.138152e-10,	9392.302000045776,	1.381108e-09,	9392.526000022888,	2.161872e-12,	9392.450999975204,	2.512115e-10,	9392.227999925613,	1.921183e-08,	9392.599999904633,	1.180655e-11,	9392.153000116348,	2.585266e-10,	
9934.014641523361,	1.1178538,	0.001202943053789877,	13,	1.1178538,	0.006137464560152434,	9392.938999891281,	1.123711e-10,	9392.865000009537,	1.384414e-09,	9393.088000059128,	2.176823e-12,	9393.013999938965,	2.521362e-10,	9392.789999961853,	1.918162e-08,	9393.163000106812,	1.174533e-11,	9392.716000080109,	2.584759e-10,	
9934.814241409302,	1.1218538,	0.001198665954820368,	13,	1.1218538,	0.00611564262663453,	9393.50200009346,	1.1352e-10,	9393.427000045776,	1.378198e-09,	9393.651000022888,	2.258151e-12,	9393.575999975204,	2.549489e-10,	9393.352999925613,	1.912803e-08,	9393.724999904633,	1.196745e-11,	9393.278000116348,	2.586451e-10,	
9935.613841295242,	1.1258386,	0.001195203877094285,	13,	1.1258386,	0.00609797896476676,	9394.06500005722,	1.133913e-10,	9393.990000009537,	1.387529e-09,	9394.213999986649,	2.280828e-12,	9394.138999938965,	2.566879e-10,	9393.915999889374,	1.926696e-08,	9394.288000106812,	1.170971e-11,	9393.841000080109,	2.601774e-10,	
9936.413541316986,	1.1298403,	0.001192609066185428,	13,	1.1298403,	0.006084740133599123,	9394.62700009346,	1.141694e-10,	9394.552999973297,	1.387732e-09,	9394.776000022888,	2.265045e-12,	9394.701999902725,	2.549062e-10,	9394.477999925613,	1.926053e-08,	9394.851000070572,	1.190912e-11,	9394.404000043869,	2.596255e-10,	
9937.213141441345,	1.1338414,	0.001191295329032301,	13,	1.1338414,	0.006078037393021944,	9395.190999984741,	1.135412e-10,	9395.117000102997,	1.390169e-09,	9395.33999991417,	2.213909e-12,	9395.266000032425,	2.555184e-10,	9395.042000055313,	1.924912e-08,	9395.414999961853,	1.191085e-11,	9394.96799993515,	2.600063e-10,	
9938.012741327286,	1.1378444,	0.001188896621435096,	13,	1.1378444,	0.0060657990889545705,	9395.753999948502,	1.128974e-10,	9395.678999900818,	1.387013e-09,	9395.903000116348,	2.274159e-12,	9395.828000068665,	2.571916e-10,	9395.605000019073,	1.923055e-08,	9395.976999998093,	1.164205e-11,	9395.52999997139,	2.591915e-10,	
9938.81244134903,	1.1418526,	0.001188409307518852,	13,	1.1418526,	0.0060633127934635305,	9396.31500005722,	1.145929e-10,	9396.240999937057,	1.38954e-09,	9396.463999986649,	2.344164e-12,	9396.390000104904,	2.584658e-10,	9396.165999889374,	1.921623e-08,	9396.539000034332,	1.173879e-11,	9396.09200000763,	2.595886e-10,	
9939.61204123497,	1.1458544,	0.001187804879652895,	13,	1.1458544,	0.006060228977820893,	9396.87800002098,	1.127743e-10,	9396.803999900818,	1.385199e-09,	9397.026999950409,	2.160914e-12,	9396.953000068665,	2.592963e-10,	9396.729000091553,	1.922734e-08,	9397.101999998093,	1.175413e-11,	9396.65499997139,	2.599882e-10,	
9940.41164135933,	1.1498438,	0.001186441545426357,	13,	1.1498438,	0.006053273190950801,	9397.440999984741,	1.124372e-10,	9397.365999937057,	1.385793e-09,	9397.58999991417,	2.265784e-12,	9397.515000104904,	2.610033e-10,	9397.292000055313,	1.91819e-08,	9397.664000034332,	1.173051e-11,	9397.21700000763,	2.579869e-10,	
9941.21124124527,	1.1538548,	0.001186824164491536,	13,	1.1538548,	0.006055225329038448,	9398.003999948502,	1.140444e-10,	9397.928999900818,	1.385119e-09,	9398.153000116348,	2.242863e-12,	9398.078000068665,	2.602167e-10,	9397.855000019073,	1.921839e-08,	9398.226999998093,	1.164293e-11,	9397.77999997139,	2.584702e-10,	
9942.010841369629,	1.1578515,	0.001187116469571432,	13,	1.1578515,	0.006056716681486898,	9398.565999984741,	1.136659e-10,	9398.492000102997,	1.38703e-09,	9398.71499991417,	2.179116e-12,	9398.641000032425,	2.627562e-10,	9398.417000055313,	1.918133e-08,	9398.789999961853,	1.186058e-11,	9398.34299993515,	2.590311e-10,	
9942.81044125557,	1.1618588,	0.00118804188282939,	13,	1.1618588,	0.006061438177700969,	9399.128999948502,	1.126966e-10,	9399.053999900818,	1.389309e-09,	9399.278000116348,	2.186524e-12,	9399.203000068665,	2.661742e-10,	9398.980000019073,	1.919642e-08,	9399.351999998093,	1.164017e-11,	9398.90499997139,	2.56729e-10,	
9943.610041379929,	1.1658328,	0.001187935703126625,	13,	1.1658328,	0.006060896444523597,	9399.691999912262,	1.132364e-10,	9399.617000102997,	1.38445e-09,	9399.841000080109,	2.333997e-12,	9399.766000032425,	2.656308e-10,	9399.542999982834,	1.919444e-08,	9399.914999961853,	1.168832e-11,	9399.46799993515,	2.570758e-10,	
9944.40964126587,	1.1698438,	0.001189516538495267,	13,	1.1698438,	0.006068961931098301,	9400.253999948502,	1.128091e-10,	9400.180000066757,	1.381219e-09,	9400.403000116348,	2.169147e-12,	9400.328999996185,	2.671128e-10,	9400.105000019073,	1.917064e-08,	9400.477999925613,	1.177406e-11,	9400.03099989891,	2.584563e-10,	
9945.209241390228,	1.173838,	0.001189281838589696,	13,	1.173838,	0.00606776448260049,	9400.818000078201,	1.140143e-10,	9400.743999958038,	1.387908e-09,	9400.96700000763,	2.218545e-12,	9400.892999887466,	2.698003e-10,	9400.668999910355,	1.922858e-08,	9401.042000055313,	1.196923e-11,	9400.59500002861,	2.589203e-10,	
9946.008841276169,	1.1778219,	0.001190343872587053,	13,	1.1778219,	0.006073183023403331,	9401.381000041962,	1.132558e-10,	9401.305999994278,	1.390537e-09,	9401.52999997139,	2.252813e-12,	9401.454999923706,	2.724501e-10,	9401.232000112534,	1.923892e-08,	9401.604000091553,	1.177138e-11,	9401.15700006485,	2.592083e-10,	
9946.80844116211,	1.1818122,	0.001190917466067814,	13,	1.1818122,	0.006076109520754153,	9401.941999912262,	1.138241e-10,	9401.868000030518,	1.387523e-09,	9402.091000080109,	2.168991e-12,	9402.016999959946,	2.715912e-10,	9401.792999982834,	1.92021e-08,	9402.165999889374,	1.17013e-11,	9401.71900010109,	2.578326e-10,	
9947.608041286469,	1.1858203,	0.001191816976828793,	13,	1.1858203,	0.0060806988613713924,	9402.505000114441,	1.13446e-10,	9402.430999994278,	1.385903e-09,	9402.654000043869,	2.238134e-12,	9402.579999923706,	2.7475e-10,	9402.355999946594,	1.916384e-08,	9402.729000091553,	1.174304e-11,	9402.28200006485,	2.57887e-10,	
9948.407641172409,	1.1897966,	0.001192374466572263,	13,	1.1897966,	0.00608354319679726,	9403.069000005722,	1.132246e-10,	9402.993999958038,	1.381257e-09,	9403.21799993515,	2.250963e-12,	9403.142999887466,	2.769714e-10,	9402.920000076294,	1.915883e-08,	9403.292000055313,	1.182017e-11,	9402.84500002861,	2.561087e-10,	
9949.207241296768,	1.193807,	0.001193754925480291,	13,	1.193807,	0.00609058635449128,	9403.631000041962,	1.134814e-10,	9403.555999994278,	1.382194e-09,	9403.77999997139,	2.101271e-12,	9403.704999923706,	2.78903e-10,	9403.482000112534,	1.918777e-08,	9403.854000091553,	1.204949e-11,	9403.40700006485,	2.580429e-10,	
9950.006841182709,	1.1977857,	0.001194084030243632,	13,	1.1977857,	0.006092265460426694,	9404.193000078201,	1.142636e-10,	9404.118999958038,	1.387403e-09,	9404.34200000763,	2.147767e-12,	9404.267999887466,	2.78e-10,	9404.043999910355,	1.92101e-08,	9404.417000055313,	1.178543e-11,	9403.97000002861,	2.582406e-10,	
9950.806541204453,	1.2018033,	0.001195527583294144,	13,	1.2018033,	0.006099630527010938,	9404.756000041962,	1.133908e-10,	9404.680999994278,	1.388786e-09,	9404.90499997139,	2.179821e-12,	9404.829999923706,	2.804986e-10,	9404.607000112534,	1.916033e-08,	9404.979000091553,	1.165184e-11,	9404.53200006485,	2.578822e-10,	
9951.606141090393,	1.2057923,	0.001196880088348916,	13,	1.2057923,	0.006106531063004674,	9405.319000005722,	1.130271e-10,	9405.243999958038,	1.386542e-09,	9405.46799993515,	2.122767e-12,	9405.392999887466,	2.801262e-10,	9405.170000076294,	1.915019e-08,	9405.542000055313,	1.18496e-11,	9405.09500002861,	2.580955e-10,	
9952.405741214752,	1.2097893,	0.001197018186441592,	13,	1.2097893,	0.006107235645110163,	9405.881000041962,	1.140089e-10,	9405.806999921799,	1.392126e-09,	9406.02999997139,	2.082682e-12,	9405.956000089645,	2.806216e-10,	9405.732000112534,	1.922722e-08,	9406.105000019073,	1.181342e-11,	9405.65799999237,	2.576482e-10,	
9953.205441236496,	1.2137783,	0.001197768231124541,	13,	1.2137783,	0.006111062403696637,	9406.444999933243,	1.138977e-10,	9406.371000051498,	1.384833e-09,	9406.59400010109,	2.188335e-12,	9406.519999980927,	2.8009e-10,	9406.296000003815,	1.914326e-08,	9406.668999910355,	1.168956e-11,	9406.221999883652,	2.565476e-10,	
9954.005041122437,	1.2177805,	0.001198474052356614,	13,	1.2177805,	0.006114663532431704,	9407.007999897003,	1.14435e-10,	9406.933000087738,	1.382333e-09,	9407.15700006485,	2.147397e-12,	9407.082000017166,	2.797108e-10,	9406.858999967575,	1.916187e-08,	9407.230999946594,	1.170023e-11,	9406.783999919891,	2.575639e-10,	
9954.804641246796,	1.2217871,	0.001198915501568306,	13,	1.2217871,	0.006116915824328092,	9407.569999933243,	1.135038e-10,	9407.496000051498,	1.384119e-09,	9407.71900010109,	2.239699e-12,	9407.644999980927,	2.796541e-10,	9407.421000003815,	1.916859e-08,	9407.793999910355,	1.195101e-11,	9407.346999883652,	2.562236e-10,	
9955.604241132736,	1.2257898,	0.001200722769488664,	13,	1.2257898,	0.006126136579023796,	9408.131999969482,	1.127584e-10,	9408.058000087738,	1.386838e-09,	9408.28099989891,	2.274898e-12,	9408.207000017166,	2.772362e-10,	9407.983000040054,	1.916572e-08,	9408.355999946594,	1.178461e-11,	9407.908999919891,	2.569831e-10,	
9956.403841257095,	1.2297816,	0.001200369920942869,	13,	1.2297816,	0.006124336331341168,	9408.694999933243,	1.137484e-10,	9408.619999885559,	1.390105e-09,	9408.84400010109,	2.250217e-12,	9408.769000053406,	2.774502e-10,	9408.546000003815,	1.923283e-08,	9408.917999982834,	1.17703e-11,	9408.470999956131,	2.566311e-10,	
9957.203441143036,	1.2337886,	0.001201045571485246,	13,	1.2337886,	0.006127783527985949,	9409.259000062943,	1.126897e-10,	9409.184000015259,	1.379593e-09,	9409.40799999237,	2.301942e-12,	9409.332999944687,	2.760771e-10,	9409.109999895096,	1.911245e-08,	9409.482000112534,	1.178743e-11,	9409.03500008583,	2.580074e-10,	
9958.003041028976,	1.2377926,	0.001201847316984604,	13,	1.2377926,	0.006131874066247979,	9409.821000099182,	1.136286e-10,	9409.74699997902,	1.381418e-09,	9409.97000002861,	2.080707e-12,	9409.895999908447,	2.753444e-10,	9409.671999931335,	1.912952e-08,	9410.045000076294,	1.183426e-11,	9409.598000049591,	2.560329e-10,	
9958.802641153336,	1.2417818,	0.001202653841173412,	13,	1.2417818,	0.006135988985578633,	9410.382999897003,	1.131339e-10,	9410.308000087738,	1.38174e-09,	9410.53200006485,	2.120478e-12,	9410.457000017166,	2.73834e-10,	9410.233999967575,	1.913635e-08,	9410.605999946594,	1.172901e-11,	9410.158999919891,	2.567826e-10,	
9959.602241039276,	1.2457823,	0.001203232663443504,	13,	1.2457823,	0.00613894216042604,	9410.946000099182,	1.124573e-10,	9410.871000051498,	1.385498e-09,	9411.09500002861,	2.343157e-12,	9411.019999980927,	2.73388e-10,	9410.796999931335,	1.917406e-08,	9411.168999910355,	1.1767e-11,	9410.721999883652,	2.576824e-10,	
9960.401841163635,	1.2497776,	0.001203576485362894,	13,	1.2497776,	0.006140696353892316,	9411.507999897003,	1.142627e-10,	9411.434000015259,	1.388269e-09,	9411.65700006485,	2.240016e-12,	9411.582999944687,	2.754035e-10,	9411.358999967575,	1.918296e-08,	9411.732000112534,	1.180121e-11,	9411.28500008583,	2.565239e-10,	
9961.201441049576,	1.2537842,	0.001205073901645659,	13,	1.2537842,	0.006148336232886015,	9412.072000026703,	1.13222e-10,	9411.99799990654,	1.392315e-09,	9412.220999956131,	2.258641e-12,	9412.147000074387,	2.725919e-10,	9411.923000097275,	1.920773e-08,	9412.296000003815,	1.178494e-11,	9411.848999977112,	2.5705e-10,	
9962.001041173935,	1.2577869,	0.001206097687193342,	13,	1.2577869,	0.006153559628537459,	9412.634999990463,	1.122798e-10,	9412.55999994278,	1.384224e-09,	9412.783999919891,	2.160825e-12,	9412.709000110626,	2.711671e-10,	9412.486000061035,	1.913933e-08,	9412.858000040054,	1.194763e-11,	9412.411000013351,	2.559985e-10,	
9962.800641059875,	1.2617849,	0.001206399852035208,	13,	1.2617849,	0.0061551012858939175,	9413.197000026703,	1.118124e-10,	9413.12299990654,	1.382461e-09,	9413.345999956131,	2.212149e-12,	9413.272000074387,	2.700324e-10,	9413.048000097275,	1.914081e-08,	9413.421000003815,	1.147133e-11,	9412.973999977112,	2.559516e-10,	
9963.600240945816,	1.2657912,	0.001207230268615426,	13,	1.2657912,	0.006159338105180745,	9413.759999990463,	1.130888e-10,	9413.686000108719,	1.384471e-09,	9413.908999919891,	2.207773e-12,	9413.835000038147,	2.679556e-10,	9413.611000061035,	1.918193e-08,	9413.983999967575,	1.145291e-11,	9413.536999940872,	2.576449e-10,	
9964.399841070175,	1.269778,	0.001207665925147105,	13,	1.269778,	0.006161560842587271,	9414.322999954224,	1.141326e-10,	9414.24799990654,	1.389718e-09,	9414.471999883652,	2.142889e-12,	9414.397000074387,	2.664504e-10,	9414.174000024796,	1.916392e-08,	9414.546000003815,	1.159129e-11,	9414.098999977112,	2.571484e-10,	
9965.199440956116,	1.2737858,	0.001208351957867278,	13,	1.2737858,	0.006165061009526928,	9414.885999917984,	1.13073e-10,	9414.811000108719,	1.381527e-09,	9415.03500008583,	2.255663e-12,	9414.960000038147,	2.672073e-10,	9414.736999988556,	1.915465e-08,	9415.108999967575,	1.167863e-11,	9414.661999940872,	2.580441e-10,	
9965.999041080475,	1.2777764,	0.001207953675167012,	13,	1.2777764,	0.006163028954933735,	9415.447999954224,	1.131928e-10,	9415.37400007248,	1.387307e-09,	9415.596999883652,	2.162618e-12,	9415.523000001907,	2.65952e-10,	9415.299000024796,	1.921808e-08,	9415.671999931335,	1.170006e-11,	9415.224999904633,	2.574065e-10,	
9966.798640966415,	1.2817652,	0.00120836878695652,	13,	1.2817652,	0.006165146872227143,	9416.009999990463,	1.132553e-10,	9415.93499994278,	1.382593e-09,	9416.158999919891,	2.183836e-12,	9416.084000110626,	2.662465e-10,	9415.861000061035,	1.919464e-08,	9416.233000040054,	1.153532e-11,	9415.786000013351,	2.568413e-10,	
9967.598241090775,	1.2857686,	0.001208975003229733,	13,	1.2857686,	0.006168239812396597,	9416.572999954224,	1.125216e-10,	9416.49799990654,	1.384713e-09,	9416.721999883652,	2.143079e-12,	9416.647000074387,	2.622751e-10,	9416.424000024796,	1.92074e-08,	9416.796000003815,	1.141192e-11,	9416.348999977112,	2.560863e-10,	
9968.397941112518,	1.2897497,	0.001209702017860593,	13,	1.2897497,	0.006171949070717311,	9417.135999917984,	1.132549e-10,	9417.06200003624,	1.385889e-09,	9417.28500008583,	2.080167e-12,	9417.210999965668,	2.62691e-10,	9416.986999988556,	1.914642e-08,	9417.359999895096,	1.144143e-11,	9416.913000106812,	2.575243e-10,	
9969.197540998459,	1.2937618,	0.001209859527777555,	13,	1.2937618,	0.006172752692742627,	9417.698999881744,	1.132225e-10,	9417.625,	1.385741e-09,	9417.848000049591,	2.158272e-12,	9417.773999929428,	2.607656e-10,	9417.549999952316,	1.917958e-08,	9417.923000097275,	1.145921e-11,	9417.476000070572,	2.57341e-10,	
9969.9971408844,	1.29776,	0.001210301333887432,	13,	1.29776,	0.006175006805548122,	9418.262000083923,	1.131733e-10,	9418.18700003624,	1.389106e-09,	9418.411000013351,	2.1843e-12,	9418.335999965668,	2.602933e-10,	9418.112999916077,	1.920924e-08,	9418.484999895096,	1.166331e-11,	9418.038000106812,	2.582372e-10,	
9970.796840906143,	1.3017496,	0.001210158341117534,	13,	1.3017496,	0.006174277250599663,	9418.823999881744,	1.130875e-10,	9418.75,	1.387593e-09,	9418.973000049591,	2.126065e-12,	9418.898999929428,	2.585485e-10,	9418.674999952316,	1.917257e-08,	9419.048000097275,	1.146667e-11,	9418.601000070572,	2.568785e-10,	
9971.596441030502,	1.3057624,	0.001210843914012452,	13,	1.3057624,	0.006177775071492101,	9419.387000083923,	1.131624e-10,	9419.31299996376,	1.385629e-09,	9419.536000013351,	2.129871e-12,	9419.461999893188,	2.583193e-10,	9419.237999916077,	1.9174e-08,	9419.611000061035,	1.159122e-11,	9419.164000034332,	2.569377e-10,	
